<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY2272135900PE,07/05/2022,13:57:00,1884.85,1884.85,1884.85,1884.85,26,0
BANKNIFTY2272135900PE,07/06/2022,13:07:00,1650.75,1650.75,1650.75,1650.75,26,25
BANKNIFTY2272135900PE,07/08/2022,10:12:00,1037.95,1037.95,1037.95,1037.95,26,25
BANKNIFTY2272135900PE,07/08/2022,12:24:00,1024.60,1024.60,1024.60,1024.60,25,50
BANKNIFTY2272135900PE,07/08/2022,12:30:00,1005.45,1005.45,1005.45,1005.45,25,50
BANKNIFTY2272135900PE,07/08/2022,12:55:00,1005.45,1005.45,1005.45,1005.45,25,75
BANKNIFTY2272135900PE,07/08/2022,13:01:00,1011.60,1011.60,1011.60,1011.60,25,75
BANKNIFTY2272135900PE,07/08/2022,13:06:00,1005.95,1005.95,1005.95,1005.95,25,75
BANKNIFTY2272135900PE,07/08/2022,13:49:00,1000.55,1000.55,1000.55,1000.55,25,50
BANKNIFTY2272135900PE,07/08/2022,13:57:00,1000.55,1000.55,1000.55,1000.55,25,75
BANKNIFTY2272135900PE,07/08/2022,14:03:00,1040.95,1040.95,1040.95,1040.95,25,75
BANKNIFTY2272135900PE,07/08/2022,14:11:00,1057.55,1057.55,1057.55,1057.55,25,100
BANKNIFTY2272135900PE,07/08/2022,14:45:00,1057.55,1057.55,1057.55,1057.55,25,100
BANKNIFTY2272135900PE,07/08/2022,14:46:00,1009.45,1009.45,1009.45,1009.45,25,125
BANKNIFTY2272135900PE,07/08/2022,14:51:00,1047.20,1047.20,1043.00,1043.00,50,150
BANKNIFTY2272135900PE,07/08/2022,15:04:00,981.40,981.40,981.40,981.40,25,200
BANKNIFTY2272135900PE,07/08/2022,15:11:00,970.10,970.10,970.10,970.10,25,225
BANKNIFTY2272135900PE,07/08/2022,15:12:00,952.55,952.55,952.55,952.55,25,250
BANKNIFTY2272135900PE,07/08/2022,15:18:00,952.55,952.55,952.55,952.55,25,250
BANKNIFTY2272135900PE,07/08/2022,15:23:00,1000.00,1000.00,1000.00,1000.00,25,275
BANKNIFTY2272135900PE,07/08/2022,15:24:00,1001.40,1001.40,999.60,999.60,325,250
BANKNIFTY2272135900PE,07/11/2022,10:07:00,843.80,843.80,843.80,843.80,26,450
BANKNIFTY2272135900PE,07/11/2022,10:08:00,832.35,832.35,832.35,832.35,125,450
BANKNIFTY2272135900PE,07/11/2022,10:09:00,829.90,829.90,829.90,829.90,25,375
BANKNIFTY2272135900PE,07/11/2022,10:16:00,817.80,817.80,817.80,817.80,25,375
BANKNIFTY2272135900PE,07/11/2022,10:24:00,815.20,815.20,815.20,815.20,25,400
BANKNIFTY2272135900PE,07/11/2022,10:32:00,815.20,815.20,815.20,815.20,25,425
BANKNIFTY2272135900PE,07/11/2022,10:34:00,846.00,846.00,846.00,846.00,25,425
BANKNIFTY2272135900PE,07/11/2022,11:03:00,843.05,843.05,843.05,843.05,25,425
BANKNIFTY2272135900PE,07/11/2022,11:29:00,865.35,865.35,865.35,865.35,25,425
BANKNIFTY2272135900PE,07/11/2022,11:45:00,890.15,890.15,890.15,890.15,25,425
BANKNIFTY2272135900PE,07/11/2022,12:34:00,890.15,890.15,890.15,890.15,25,425
BANKNIFTY2272135900PE,07/11/2022,12:45:00,858.50,858.50,858.50,858.50,25,450
