<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC33000PE,07/04/2022,10:23:00,1600.00,1600.00,1600.00,1600.00,26,725
BANKNIFTY22DEC33000PE,07/04/2022,11:48:00,1520.00,1520.00,1520.00,1520.00,25,725
BANKNIFTY22DEC33000PE,07/04/2022,15:01:00,1520.00,1520.00,1520.00,1520.00,25,750
BANKNIFTY22DEC33000PE,07/04/2022,15:03:00,1520.00,1520.00,1520.00,1520.00,25,750
BANKNIFTY22DEC33000PE,07/04/2022,15:18:00,1520.00,1520.00,1520.00,1520.00,50,750
BANKNIFTY22DEC33000PE,07/04/2022,15:28:00,1520.00,1520.00,1520.00,1520.00,25,700
BANKNIFTY22DEC33000PE,07/05/2022,09:56:00,1550.00,1550.00,1550.00,1550.00,26,675
BANKNIFTY22DEC33000PE,07/05/2022,10:27:00,1400.00,1400.00,1400.00,1400.00,25,700
BANKNIFTY22DEC33000PE,07/05/2022,10:32:00,1400.00,1400.00,1400.00,1400.00,50,725
BANKNIFTY22DEC33000PE,07/05/2022,10:58:00,1400.00,1400.00,1400.00,1400.00,25,725
BANKNIFTY22DEC33000PE,07/05/2022,11:00:00,1400.00,1400.00,1400.00,1400.00,25,725
BANKNIFTY22DEC33000PE,07/05/2022,11:32:00,1400.00,1400.00,1400.00,1400.00,100,725
BANKNIFTY22DEC33000PE,07/05/2022,15:15:00,1550.00,1550.00,1550.00,1550.00,25,725
BANKNIFTY22DEC33000PE,07/06/2022,09:24:00,1400.00,1400.00,1400.00,1400.00,26,700
BANKNIFTY22DEC33000PE,07/06/2022,10:51:00,1400.00,1400.00,1400.00,1400.00,25,700
BANKNIFTY22DEC33000PE,07/06/2022,12:53:00,1400.00,1400.00,1400.00,1400.00,25,725
BANKNIFTY22DEC33000PE,07/07/2022,09:30:00,1307.50,1307.50,1307.50,1307.50,26,750
BANKNIFTY22DEC33000PE,07/07/2022,09:31:00,1307.50,1307.50,1307.50,1307.50,25,750
BANKNIFTY22DEC33000PE,07/07/2022,10:09:00,1230.00,1230.00,1230.00,1230.00,25,750
BANKNIFTY22DEC33000PE,07/07/2022,11:06:00,1230.00,1230.00,1230.00,1230.00,25,750
BANKNIFTY22DEC33000PE,07/07/2022,12:58:00,1150.00,1150.00,1150.00,1150.00,25,775
BANKNIFTY22DEC33000PE,07/07/2022,13:14:00,1150.00,1150.00,1150.00,1150.00,25,800
