<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP35100PE,07/11/2022,09:45:00,1148.70,1148.70,1148.70,1148.70,26,0
BANKNIFTY22SEP35100PE,07/15/2022,12:24:00,1454.50,1454.50,1454.50,1454.50,26,25
BANKNIFTY22SEP35100PE,07/18/2022,09:32:00,1194.35,1194.35,1194.35,1194.35,26,25
BANKNIFTY22SEP35100PE,07/18/2022,14:00:00,1070.00,1070.00,1070.00,1070.00,25,50
BANKNIFTY22SEP35100PE,07/19/2022,14:32:00,879.05,879.05,879.05,879.05,26,75
BANKNIFTY22SEP35100PE,07/19/2022,14:33:00,873.55,873.55,873.55,873.55,25,75
BANKNIFTY22SEP35100PE,07/20/2022,11:27:00,728.85,728.85,728.85,728.85,26,125
BANKNIFTY22SEP35100PE,07/20/2022,11:36:00,705.00,705.00,705.00,705.00,25,125
BANKNIFTY22SEP35100PE,07/21/2022,15:00:00,729.90,729.90,729.90,729.90,26,100
BANKNIFTY22SEP35100PE,07/22/2022,13:09:00,555.00,555.00,555.00,555.00,51,75
BANKNIFTY22SEP35100PE,07/22/2022,15:05:00,526.85,526.85,526.85,526.85,1000,125
BANKNIFTY22SEP35100PE,07/22/2022,15:16:00,526.85,526.85,526.85,526.85,125,1050
BANKNIFTY22SEP35100PE,07/25/2022,10:10:00,586.95,587.00,586.90,586.95,153,1175
BANKNIFTY22SEP35100PE,07/25/2022,11:58:00,602.35,602.35,602.35,602.35,50,1175
BANKNIFTY22SEP35100PE,07/25/2022,15:26:00,602.35,602.35,602.35,602.35,350,1225
BANKNIFTY22SEP35100PE,07/25/2022,15:27:00,568.30,568.30,568.30,568.30,150,1225
BANKNIFTY22SEP35100PE,07/26/2022,14:36:00,631.85,631.85,631.85,631.85,26,1725
BANKNIFTY22SEP35100PE,07/26/2022,15:22:00,654.00,654.00,654.00,654.00,750,1725
BANKNIFTY22SEP35100PE,07/27/2022,11:00:00,600.80,600.80,600.80,600.80,26,2475
BANKNIFTY22SEP35100PE,07/27/2022,12:11:00,600.00,600.00,600.00,600.00,50,2475
BANKNIFTY22SEP35100PE,07/27/2022,12:18:00,600.00,600.00,600.00,600.00,25,2525
BANKNIFTY22SEP35100PE,07/27/2022,13:21:00,565.00,565.00,565.00,565.00,25,2550
BANKNIFTY22SEP35100PE,07/27/2022,13:32:00,565.00,565.00,565.00,565.00,50,2550
BANKNIFTY22SEP35100PE,07/27/2022,13:33:00,570.00,570.00,570.00,570.00,25,2550
BANKNIFTY22SEP35100PE,07/27/2022,15:15:00,550.00,550.00,550.00,550.00,50,2475
BANKNIFTY22SEP35100PE,07/27/2022,15:27:00,550.00,550.80,550.00,550.80,1150,1725
BANKNIFTY22SEP35100PE,07/27/2022,15:28:00,550.80,550.80,550.80,550.80,225,1725
BANKNIFTY22SEP35100PE,07/28/2022,15:26:00,320.85,320.85,320.80,320.80,127,1050
BANKNIFTY22SEP35100PE,07/28/2022,15:28:00,356.85,356.85,356.85,356.85,25,1175
BANKNIFTY22SEP35100PE,07/29/2022,09:47:00,326.85,326.85,326.85,326.85,26,1175
BANKNIFTY22SEP35100PE,07/29/2022,10:13:00,350.00,350.00,350.00,350.00,25,1175
BANKNIFTY22SEP35100PE,07/29/2022,10:15:00,350.00,350.00,350.00,350.00,25,1175
BANKNIFTY22SEP35100PE,07/29/2022,12:27:00,341.00,341.00,341.00,341.00,25,1175
BANKNIFTY22SEP35100PE,07/29/2022,13:42:00,350.00,350.00,350.00,350.00,50,1200
BANKNIFTY22SEP35100PE,07/29/2022,15:11:00,340.00,340.00,340.00,340.00,25,1225
BANKNIFTY22SEP35100PE,07/29/2022,15:19:00,339.10,339.10,339.10,339.10,25,1225
