<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP46500CE,07/01/2022,11:36:00,39.75,39.75,39.75,39.75,26,0
BANKNIFTY22SEP46500CE,07/04/2022,09:15:00,40.00,40.00,40.00,40.00,76,25
BANKNIFTY22SEP46500CE,07/04/2022,10:55:00,39.00,39.00,39.00,39.00,25,100
BANKNIFTY22SEP46500CE,07/04/2022,15:02:00,38.80,38.80,38.80,38.80,25,125
BANKNIFTY22SEP46500CE,07/05/2022,13:30:00,34.90,34.90,34.90,34.90,26,150
BANKNIFTY22SEP46500CE,07/05/2022,13:55:00,31.40,31.40,31.40,31.40,25,175
BANKNIFTY22SEP46500CE,07/06/2022,09:45:00,31.95,31.95,31.95,31.95,101,150
BANKNIFTY22SEP46500CE,07/06/2022,10:52:00,31.00,31.00,31.00,31.00,100,250
BANKNIFTY22SEP46500CE,07/06/2022,11:05:00,31.00,31.00,31.00,31.00,25,350
BANKNIFTY22SEP46500CE,07/06/2022,11:59:00,31.00,31.00,31.00,31.00,200,375
BANKNIFTY22SEP46500CE,07/06/2022,14:09:00,34.90,34.90,34.90,34.90,25,575
BANKNIFTY22SEP46500CE,07/06/2022,14:44:00,31.80,31.80,31.80,31.80,75,600
BANKNIFTY22SEP46500CE,07/07/2022,09:22:00,47.00,47.00,47.00,47.00,101,675
BANKNIFTY22SEP46500CE,07/07/2022,11:56:00,40.90,40.90,40.90,40.90,50,775
BANKNIFTY22SEP46500CE,07/07/2022,13:11:00,38.70,38.70,38.70,38.70,25,825
BANKNIFTY22SEP46500CE,07/07/2022,13:58:00,37.90,37.90,37.90,37.90,25,850
BANKNIFTY22SEP46500CE,07/07/2022,14:10:00,37.70,37.70,37.70,37.70,25,875
BANKNIFTY22SEP46500CE,07/07/2022,14:26:00,37.60,37.60,37.60,37.60,25,900
BANKNIFTY22SEP46500CE,07/07/2022,14:49:00,37.55,37.55,37.55,37.55,25,925
BANKNIFTY22SEP46500CE,07/07/2022,15:04:00,36.50,36.50,36.50,36.50,100,950
BANKNIFTY22SEP46500CE,07/08/2022,09:37:00,37.50,37.50,36.45,36.45,52,1050
BANKNIFTY22SEP46500CE,07/11/2022,09:38:00,37.00,37.00,37.00,37.00,26,1100
BANKNIFTY22SEP46500CE,07/11/2022,09:57:00,33.00,33.00,33.00,33.00,125,1125
BANKNIFTY22SEP46500CE,07/11/2022,10:02:00,36.95,36.95,36.95,36.95,25,1225
BANKNIFTY22SEP46500CE,07/11/2022,10:08:00,36.95,36.95,36.95,36.95,25,1250
BANKNIFTY22SEP46500CE,07/11/2022,10:25:00,36.00,36.00,36.00,36.00,200,1275
BANKNIFTY22SEP46500CE,07/11/2022,10:33:00,30.75,30.75,30.75,30.75,75,1475
BANKNIFTY22SEP46500CE,07/11/2022,10:44:00,27.65,27.65,27.65,27.65,50,1550
BANKNIFTY22SEP46500CE,07/11/2022,14:00:00,27.65,27.65,27.65,27.65,25,1550
BANKNIFTY22SEP46500CE,07/11/2022,14:34:00,33.40,33.40,33.40,33.40,225,1575
BANKNIFTY22SEP46500CE,07/11/2022,14:35:00,35.60,35.60,35.60,35.60,75,1575
BANKNIFTY22SEP46500CE,07/11/2022,15:10:00,35.60,35.60,35.60,35.60,25,1550
BANKNIFTY22SEP46500CE,07/11/2022,15:26:00,27.65,27.65,27.65,27.65,25,0
BANKNIFTY22SEP46500CE,07/12/2022,09:38:00,31.60,31.60,31.60,31.60,151,1675
BANKNIFTY22SEP46500CE,07/12/2022,09:39:00,31.60,31.60,31.60,31.60,50,1675
BANKNIFTY22SEP46500CE,07/12/2022,09:40:00,31.60,31.60,31.60,31.60,50,1675
BANKNIFTY22SEP46500CE,07/12/2022,10:18:00,28.00,28.00,28.00,28.00,125,1825
BANKNIFTY22SEP46500CE,07/12/2022,11:39:00,28.00,28.00,28.00,28.00,25,1825
BANKNIFTY22SEP46500CE,07/12/2022,11:59:00,23.70,23.70,23.70,23.70,125,1850
BANKNIFTY22SEP46500CE,07/12/2022,14:57:00,23.70,23.70,23.70,23.70,150,1850
BANKNIFTY22SEP46500CE,07/12/2022,14:59:00,33.00,33.00,33.00,33.00,150,1850
BANKNIFTY22SEP46500CE,07/13/2022,09:39:00,40.00,40.00,40.00,40.00,26,2150
