<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22OCT38000PE,07/29/2022,10:25:00,1500.00,1500.00,1500.00,1500.00,26,0
BANKNIFTY22OCT38000PE,07/29/2022,10:26:00,1500.00,1500.00,1500.00,1500.00,50,0
BANKNIFTY22OCT38000PE,07/29/2022,10:27:00,1500.00,1500.00,1500.00,1500.00,25,75
BANKNIFTY22OCT38000PE,07/29/2022,10:32:00,1500.00,1500.00,1500.00,1500.00,50,100
BANKNIFTY22OCT38000PE,07/29/2022,10:37:00,1570.00,1570.00,1570.00,1570.00,25,150
BANKNIFTY22OCT38000PE,07/29/2022,10:40:00,1570.00,1570.00,1570.00,1570.00,25,175
BANKNIFTY22OCT38000PE,07/29/2022,10:46:00,1540.00,1540.00,1540.00,1540.00,25,200
BANKNIFTY22OCT38000PE,07/29/2022,10:50:00,1451.05,1451.05,1451.05,1451.05,25,225
BANKNIFTY22OCT38000PE,07/29/2022,10:59:00,1451.05,1451.05,1451.05,1451.05,25,250
BANKNIFTY22OCT38000PE,07/29/2022,11:00:00,1480.00,1480.00,1480.00,1480.00,75,275
BANKNIFTY22OCT38000PE,07/29/2022,11:08:00,1450.00,1450.00,1450.00,1450.00,75,350
BANKNIFTY22OCT38000PE,07/29/2022,11:12:00,1432.30,1432.30,1432.30,1432.30,25,425
BANKNIFTY22OCT38000PE,07/29/2022,11:13:00,1430.00,1430.00,1430.00,1430.00,25,425
BANKNIFTY22OCT38000PE,07/29/2022,11:22:00,1430.00,1430.00,1430.00,1430.00,100,450
BANKNIFTY22OCT38000PE,07/29/2022,12:08:00,1440.00,1440.00,1440.00,1440.00,100,550
BANKNIFTY22OCT38000PE,07/29/2022,13:13:00,1410.00,1410.00,1410.00,1410.00,100,650
BANKNIFTY22OCT38000PE,07/29/2022,13:18:00,1400.00,1400.00,1400.00,1400.00,25,750
BANKNIFTY22OCT38000PE,07/29/2022,13:20:00,1385.90,1385.90,1377.70,1377.70,100,825
BANKNIFTY22OCT38000PE,07/29/2022,13:33:00,1377.70,1377.70,1377.70,1377.70,50,875
BANKNIFTY22OCT38000PE,07/29/2022,13:40:00,1421.05,1421.05,1421.05,1421.05,25,900
BANKNIFTY22OCT38000PE,07/29/2022,13:42:00,1451.65,1451.65,1451.65,1451.65,50,925
BANKNIFTY22OCT38000PE,07/29/2022,14:58:00,1454.70,1454.70,1454.70,1454.70,25,925
BANKNIFTY22OCT38000PE,07/29/2022,15:00:00,1451.65,1451.65,1451.65,1451.65,50,950
BANKNIFTY22OCT38000PE,07/29/2022,15:01:00,1451.65,1451.65,1451.65,1451.65,50,950
BANKNIFTY22OCT38000PE,07/29/2022,15:02:00,1451.65,1451.65,1451.65,1451.65,25,950
BANKNIFTY22OCT38000PE,07/29/2022,15:03:00,1451.65,1451.65,1451.65,1451.65,25,1000
BANKNIFTY22OCT38000PE,07/29/2022,15:07:00,1451.65,1451.65,1451.65,1451.65,25,1025
BANKNIFTY22OCT38000PE,07/29/2022,15:08:00,1451.65,1451.65,1451.65,1451.65,25,1025
BANKNIFTY22OCT38000PE,07/29/2022,15:28:00,1360.80,1360.80,1360.80,1360.80,125,1075
