<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP25500PE,07/01/2022,10:55:00,67.05,67.05,67.05,67.05,26,100
BANKNIFTY22SEP25500PE,07/01/2022,11:01:00,67.10,67.10,67.10,67.10,150,125
BANKNIFTY22SEP25500PE,07/01/2022,11:03:00,69.00,69.00,69.00,69.00,25,275
BANKNIFTY22SEP25500PE,07/01/2022,11:09:00,69.00,69.00,69.00,69.00,25,300
BANKNIFTY22SEP25500PE,07/01/2022,11:28:00,60.05,60.05,60.05,60.05,25,300
BANKNIFTY22SEP25500PE,07/01/2022,11:30:00,60.10,60.10,60.10,60.10,150,325
BANKNIFTY22SEP25500PE,07/01/2022,12:30:00,50.05,50.05,50.05,50.05,25,325
BANKNIFTY22SEP25500PE,07/01/2022,12:32:00,44.00,44.00,44.00,44.00,100,325
BANKNIFTY22SEP25500PE,07/04/2022,10:56:00,44.05,44.05,44.05,44.05,26,375
BANKNIFTY22SEP25500PE,07/04/2022,11:25:00,48.00,48.00,48.00,48.00,50,400
BANKNIFTY22SEP25500PE,07/05/2022,09:54:00,48.00,48.00,48.00,48.00,26,450
BANKNIFTY22SEP25500PE,07/05/2022,10:10:00,47.95,47.95,47.95,47.95,25,475
BANKNIFTY22SEP25500PE,07/05/2022,10:11:00,47.95,47.95,47.95,47.95,25,475
BANKNIFTY22SEP25500PE,07/05/2022,11:04:00,40.00,40.00,40.00,40.00,25,500
BANKNIFTY22SEP25500PE,07/05/2022,12:52:00,38.00,38.00,38.00,38.00,175,475
BANKNIFTY22SEP25500PE,07/05/2022,13:24:00,34.05,34.05,34.05,34.05,50,550
BANKNIFTY22SEP25500PE,07/05/2022,15:06:00,34.05,34.05,34.05,34.05,25,525
BANKNIFTY22SEP25500PE,07/05/2022,15:11:00,41.00,41.00,41.00,41.00,175,500
BANKNIFTY22SEP25500PE,07/05/2022,15:17:00,34.05,34.05,34.05,34.05,200,475
