<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG38200PE,07/18/2022,14:55:00,2769.45,2769.45,2769.45,2769.45,26,0
BANKNIFTY22AUG38200PE,07/19/2022,10:09:00,2709.90,2709.90,2709.90,2709.90,26,25
BANKNIFTY22AUG38200PE,07/19/2022,11:11:00,2575.35,2575.35,2575.35,2575.35,25,50
BANKNIFTY22AUG38200PE,07/19/2022,14:32:00,2514.55,2514.55,2514.55,2514.55,25,75
BANKNIFTY22AUG38200PE,07/20/2022,09:30:00,2269.15,2269.15,2269.15,2269.15,26,100
BANKNIFTY22AUG38200PE,07/20/2022,11:06:00,2138.15,2138.15,2138.15,2138.15,25,125
BANKNIFTY22AUG38200PE,07/21/2022,14:00:00,2207.65,2207.65,2207.65,2207.65,26,150
BANKNIFTY22AUG38200PE,07/22/2022,09:22:00,1904.80,1904.80,1904.80,1904.80,26,150
BANKNIFTY22AUG38200PE,07/22/2022,10:03:00,1904.15,1904.15,1904.15,1904.15,25,175
BANKNIFTY22AUG38200PE,07/22/2022,10:07:00,1866.70,1866.70,1866.70,1866.70,25,200
BANKNIFTY22AUG38200PE,07/22/2022,10:11:00,1866.00,1866.00,1866.00,1866.00,25,225
BANKNIFTY22AUG38200PE,07/22/2022,10:20:00,1864.25,1864.25,1864.25,1864.25,25,225
BANKNIFTY22AUG38200PE,07/22/2022,10:24:00,1864.25,1864.25,1864.25,1864.25,25,250
BANKNIFTY22AUG38200PE,07/22/2022,10:33:00,1859.90,1859.90,1859.90,1859.90,25,250
BANKNIFTY22AUG38200PE,07/22/2022,10:43:00,1859.90,1859.90,1859.90,1859.90,225,275
BANKNIFTY22AUG38200PE,07/22/2022,10:44:00,1880.75,1883.20,1876.25,1878.05,225,575
BANKNIFTY22AUG38200PE,07/22/2022,10:45:00,1882.65,1885.15,1882.20,1885.15,250,575
BANKNIFTY22AUG38200PE,07/22/2022,10:46:00,1889.40,1889.80,1884.10,1884.10,225,575
BANKNIFTY22AUG38200PE,07/22/2022,10:47:00,1880.10,1880.10,1870.55,1870.55,150,750
BANKNIFTY22AUG38200PE,07/22/2022,10:48:00,1871.35,1872.30,1866.40,1872.30,175,750
BANKNIFTY22AUG38200PE,07/22/2022,10:49:00,1868.25,1868.25,1868.25,1868.25,50,750
BANKNIFTY22AUG38200PE,07/22/2022,10:50:00,1871.90,1876.50,1868.60,1876.50,100,750
BANKNIFTY22AUG38200PE,07/22/2022,10:51:00,1873.65,1873.65,1873.65,1873.65,25,1000
BANKNIFTY22AUG38200PE,07/22/2022,10:52:00,1885.75,1885.75,1885.75,1885.75,25,1000
BANKNIFTY22AUG38200PE,07/22/2022,10:53:00,1885.40,1885.40,1885.40,1885.40,75,1000
BANKNIFTY22AUG38200PE,07/22/2022,10:55:00,1879.25,1879.40,1879.25,1879.40,50,1075
BANKNIFTY22AUG38200PE,07/22/2022,10:56:00,1887.30,1891.60,1887.30,1891.60,100,1075
