<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY2280429100PE,07/28/2022,10:04:00,3.05,3.05,3.05,3.05,501,0
BANKNIFTY2280429100PE,07/28/2022,10:28:00,3.50,3.50,3.50,3.50,25,500
BANKNIFTY2280429100PE,07/28/2022,11:15:00,4.00,4.00,4.00,4.00,25,525
BANKNIFTY2280429100PE,07/28/2022,11:33:00,4.15,4.15,4.15,4.15,25,550
BANKNIFTY2280429100PE,07/28/2022,11:52:00,4.15,4.15,4.15,4.15,25,575
BANKNIFTY2280429100PE,07/28/2022,12:29:00,4.00,4.00,4.00,4.00,25,550
BANKNIFTY2280429100PE,07/28/2022,12:32:00,3.95,3.95,3.95,3.95,100,550
BANKNIFTY2280429100PE,07/28/2022,12:33:00,3.95,3.95,3.95,3.95,25,550
BANKNIFTY2280429100PE,07/28/2022,12:48:00,3.20,3.20,3.20,3.20,100,550
BANKNIFTY2280429100PE,07/28/2022,12:49:00,3.20,3.20,3.20,3.20,50,550
BANKNIFTY2280429100PE,07/28/2022,12:51:00,3.95,3.95,3.95,3.95,25,550
BANKNIFTY2280429100PE,07/28/2022,12:57:00,3.95,3.95,3.95,3.95,25,575
BANKNIFTY2280429100PE,07/28/2022,13:01:00,3.95,3.95,3.95,3.95,25,600
BANKNIFTY2280429100PE,07/28/2022,13:11:00,3.20,3.45,3.20,3.20,200,625
BANKNIFTY2280429100PE,07/28/2022,13:14:00,2.95,2.95,2.95,2.95,25,800
BANKNIFTY2280429100PE,07/28/2022,13:36:00,2.95,2.95,2.95,2.95,175,800
BANKNIFTY2280429100PE,07/28/2022,13:48:00,2.95,2.95,2.95,2.95,450,800
BANKNIFTY2280429100PE,07/28/2022,13:52:00,2.95,2.95,2.95,2.95,300,1250
BANKNIFTY2280429100PE,07/28/2022,14:07:00,2.95,2.95,2.95,2.95,25,1550
BANKNIFTY2280429100PE,07/28/2022,14:38:00,2.80,2.80,2.80,2.80,25,1575
BANKNIFTY2280429100PE,07/28/2022,14:45:00,2.80,2.80,2.80,2.80,25,1600
BANKNIFTY2280429100PE,07/28/2022,14:50:00,2.80,2.80,2.80,2.80,375,1625
BANKNIFTY2280429100PE,07/28/2022,14:55:00,2.75,2.75,2.75,2.75,25,2000
BANKNIFTY2280429100PE,07/28/2022,14:58:00,2.65,2.65,2.65,2.65,25,2025
BANKNIFTY2280429100PE,07/28/2022,15:02:00,2.65,2.65,2.50,2.50,150,2025
BANKNIFTY2280429100PE,07/28/2022,15:12:00,2.50,2.50,2.50,2.50,100,2125
BANKNIFTY2280429100PE,07/28/2022,15:15:00,2.50,2.50,2.50,2.50,25,2125
BANKNIFTY2280429100PE,07/28/2022,15:16:00,2.50,2.50,2.50,2.50,375,2225
BANKNIFTY2280429100PE,07/28/2022,15:20:00,2.50,2.50,2.50,2.50,450,2600
BANKNIFTY2280429100PE,07/28/2022,15:21:00,2.50,2.50,2.50,2.50,100,3050
BANKNIFTY2280429100PE,07/28/2022,15:22:00,2.50,2.50,2.50,2.50,125,3050
BANKNIFTY2280429100PE,07/28/2022,15:24:00,2.45,2.45,2.45,2.45,1000,3050
BANKNIFTY2280429100PE,07/28/2022,15:26:00,2.40,2.40,2.40,2.40,2550,4150
BANKNIFTY2280429100PE,07/28/2022,15:27:00,2.40,2.40,2.40,2.40,1200,4150
BANKNIFTY2280429100PE,07/28/2022,15:28:00,2.40,2.40,2.40,2.40,1350,6650
BANKNIFTY2280429100PE,07/28/2022,15:29:00,2.40,2.40,2.40,2.40,175,6650
BANKNIFTY2280429100PE,07/29/2022,09:15:00,2.45,2.75,2.35,2.35,23076,8125
BANKNIFTY2280429100PE,07/29/2022,09:16:00,2.35,2.50,2.35,2.45,55175,8125
BANKNIFTY2280429100PE,07/29/2022,09:17:00,2.45,2.45,2.30,2.30,33025,80775
BANKNIFTY2280429100PE,07/29/2022,09:18:00,2.30,2.30,2.15,2.15,39450,80775
BANKNIFTY2280429100PE,07/29/2022,09:19:00,2.15,2.30,2.15,2.25,24450,80775
BANKNIFTY2280429100PE,07/29/2022,09:20:00,2.25,2.30,2.20,2.20,32775,99025
BANKNIFTY2280429100PE,07/29/2022,09:21:00,2.25,2.25,2.25,2.25,9025,99025
BANKNIFTY2280429100PE,07/29/2022,09:22:00,2.25,2.30,2.25,2.30,9825,99025
BANKNIFTY2280429100PE,07/29/2022,09:23:00,2.25,2.30,2.25,2.25,11700,110225
BANKNIFTY2280429100PE,07/29/2022,09:24:00,2.25,2.30,2.20,2.20,7725,110225
BANKNIFTY2280429100PE,07/29/2022,09:25:00,2.20,2.35,2.20,2.35,43800,110225
BANKNIFTY2280429100PE,07/29/2022,09:26:00,2.30,2.35,2.30,2.35,45925,130750
BANKNIFTY2280429100PE,07/29/2022,09:27:00,2.35,2.35,2.30,2.35,34175,130750
BANKNIFTY2280429100PE,07/29/2022,09:28:00,2.30,2.40,2.30,2.40,26425,130750
BANKNIFTY2280429100PE,07/29/2022,09:29:00,2.35,2.40,2.30,2.30,30825,156350
BANKNIFTY2280429100PE,07/29/2022,09:30:00,2.30,2.35,2.25,2.25,10475,156350
BANKNIFTY2280429100PE,07/29/2022,09:31:00,2.25,2.30,2.25,2.25,14750,156350
BANKNIFTY2280429100PE,07/29/2022,09:32:00,2.25,2.25,2.25,2.25,13125,171325
BANKNIFTY2280429100PE,07/29/2022,09:33:00,2.25,2.25,2.20,2.20,10575,171325
BANKNIFTY2280429100PE,07/29/2022,09:34:00,2.20,2.25,2.20,2.25,8125,171325
BANKNIFTY2280429100PE,07/29/2022,09:35:00,2.25,2.35,2.25,2.35,23575,167125
BANKNIFTY2280429100PE,07/29/2022,09:36:00,2.35,2.35,2.25,2.30,28450,167125
BANKNIFTY2280429100PE,07/29/2022,09:37:00,2.30,2.35,2.30,2.35,21825,167125
BANKNIFTY2280429100PE,07/29/2022,09:38:00,2.35,2.35,2.30,2.30,7475,192000
BANKNIFTY2280429100PE,07/29/2022,09:39:00,2.30,2.30,2.30,2.30,2400,192000
BANKNIFTY2280429100PE,07/29/2022,09:40:00,2.35,2.35,2.35,2.35,800,192000
BANKNIFTY2280429100PE,07/29/2022,09:41:00,2.30,2.35,2.30,2.30,400,192750
BANKNIFTY2280429100PE,07/29/2022,09:42:00,2.30,2.35,2.25,2.25,40575,192750
BANKNIFTY2280429100PE,07/29/2022,09:43:00,2.20,2.30,2.20,2.25,30675,192750
BANKNIFTY2280429100PE,07/29/2022,09:44:00,2.25,2.30,2.25,2.30,19550,189000
BANKNIFTY2280429100PE,07/29/2022,09:45:00,2.25,2.30,2.25,2.30,64750,189000
BANKNIFTY2280429100PE,07/29/2022,09:46:00,2.35,2.35,2.30,2.35,56075,189000
BANKNIFTY2280429100PE,07/29/2022,09:47:00,2.35,2.35,2.25,2.30,17325,211225
BANKNIFTY2280429100PE,07/29/2022,09:48:00,2.35,2.35,2.30,2.30,5900,211225
BANKNIFTY2280429100PE,07/29/2022,09:49:00,2.30,2.35,2.20,2.20,75925,211225
BANKNIFTY2280429100PE,07/29/2022,09:50:00,2.20,2.25,2.15,2.20,38150,218800
BANKNIFTY2280429100PE,07/29/2022,09:51:00,2.20,2.20,2.20,2.20,6950,218800
BANKNIFTY2280429100PE,07/29/2022,09:52:00,2.20,2.20,2.20,2.20,7900,218800
BANKNIFTY2280429100PE,07/29/2022,09:53:00,2.20,2.20,2.20,2.20,3075,213975
BANKNIFTY2280429100PE,07/29/2022,09:54:00,2.25,2.25,2.20,2.25,2100,213975
BANKNIFTY2280429100PE,07/29/2022,09:55:00,2.25,2.25,2.20,2.20,450,213975
BANKNIFTY2280429100PE,07/29/2022,09:56:00,2.20,2.20,2.20,2.20,1000,213575
BANKNIFTY2280429100PE,07/29/2022,09:58:00,2.20,2.25,2.20,2.25,1900,213575
BANKNIFTY2280429100PE,07/29/2022,09:59:00,2.25,2.25,2.25,2.25,9675,214700
BANKNIFTY2280429100PE,07/29/2022,10:00:00,2.20,2.25,2.20,2.25,2325,214700
BANKNIFTY2280429100PE,07/29/2022,10:02:00,2.25,2.25,2.25,2.25,1900,214700
BANKNIFTY2280429100PE,07/29/2022,10:03:00,2.20,2.20,2.20,2.20,25,214700
BANKNIFTY2280429100PE,07/29/2022,10:04:00,2.20,2.20,2.20,2.20,25,214700
BANKNIFTY2280429100PE,07/29/2022,10:05:00,2.20,2.20,2.20,2.20,2400,215975
BANKNIFTY2280429100PE,07/29/2022,10:06:00,2.20,2.20,2.20,2.20,275,215975
BANKNIFTY2280429100PE,07/29/2022,10:07:00,2.20,2.20,2.15,2.15,38100,215975
BANKNIFTY2280429100PE,07/29/2022,10:08:00,2.15,2.20,2.15,2.20,7500,215350
BANKNIFTY2280429100PE,07/29/2022,10:09:00,2.20,2.25,2.20,2.25,33350,215350
BANKNIFTY2280429100PE,07/29/2022,10:10:00,2.25,2.25,2.20,2.25,21425,215350
