<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG36200PE,07/05/2022,13:57:00,2377.55,2377.55,2377.55,2377.55,26,0
BANKNIFTY22AUG36200PE,07/05/2022,15:04:00,2634.35,2634.35,2634.35,2634.35,25,25
BANKNIFTY22AUG36200PE,07/06/2022,09:45:00,2437.15,2437.15,2437.15,2437.15,26,50
BANKNIFTY22AUG36200PE,07/08/2022,11:59:00,1635.00,1635.00,1635.00,1635.00,251,75
BANKNIFTY22AUG36200PE,07/08/2022,12:00:00,1635.75,1635.75,1635.75,1635.75,275,300
BANKNIFTY22AUG36200PE,07/08/2022,12:29:00,1635.75,1635.75,1635.75,1635.75,25,525
BANKNIFTY22AUG36200PE,07/08/2022,12:53:00,1581.55,1581.55,1581.55,1581.55,25,525
BANKNIFTY22AUG36200PE,07/08/2022,13:01:00,1581.55,1581.55,1581.55,1581.55,25,550
BANKNIFTY22AUG36200PE,07/08/2022,13:06:00,1582.20,1582.20,1582.20,1582.20,25,525
BANKNIFTY22AUG36200PE,07/08/2022,13:29:00,1595.90,1595.90,1595.90,1595.90,25,550
BANKNIFTY22AUG36200PE,07/08/2022,13:40:00,1546.80,1546.80,1546.80,1546.80,25,575
BANKNIFTY22AUG36200PE,07/08/2022,14:29:00,1546.80,1546.80,1546.80,1546.80,525,550
BANKNIFTY22AUG36200PE,07/08/2022,15:04:00,1640.00,1640.00,1640.00,1640.00,25,1050
BANKNIFTY22AUG36200PE,07/08/2022,15:29:00,1524.50,1524.50,1524.50,1524.50,50,1075
BANKNIFTY22AUG36200PE,07/11/2022,14:06:00,1399.00,1399.00,1399.00,1399.00,26,1075
BANKNIFTY22AUG36200PE,07/12/2022,14:08:00,1410.30,1410.30,1410.30,1410.30,26,1050
BANKNIFTY22AUG36200PE,07/13/2022,12:56:00,1607.45,1607.45,1607.45,1607.45,26,1025
BANKNIFTY22AUG36200PE,07/14/2022,14:43:00,1860.15,1860.15,1860.15,1860.15,26,1000
BANKNIFTY22AUG36200PE,07/19/2022,10:15:00,1203.05,1203.05,1203.05,1203.05,26,1025
BANKNIFTY22AUG36200PE,07/19/2022,10:17:00,1182.00,1182.00,1182.00,1182.00,25,1025
BANKNIFTY22AUG36200PE,07/19/2022,14:38:00,1083.00,1083.00,1083.00,1083.00,25,1025
BANKNIFTY22AUG36200PE,07/19/2022,14:43:00,1079.50,1079.50,1079.50,1079.50,25,1025
BANKNIFTY22AUG36200PE,07/19/2022,15:09:00,1033.45,1033.45,1033.45,1033.45,25,1025
BANKNIFTY22AUG36200PE,07/19/2022,15:17:00,1033.45,1033.45,1033.45,1033.45,25,1050
BANKNIFTY22AUG36200PE,07/20/2022,09:22:00,924.00,924.00,924.00,924.00,26,1075
BANKNIFTY22AUG36200PE,07/20/2022,09:25:00,948.00,949.00,948.00,949.00,50,1100
BANKNIFTY22AUG36200PE,07/20/2022,09:26:00,949.00,949.00,942.00,942.00,50,1100
BANKNIFTY22AUG36200PE,07/20/2022,09:36:00,924.00,924.00,924.00,924.00,25,1125
BANKNIFTY22AUG36200PE,07/20/2022,09:45:00,863.00,863.00,863.00,863.00,25,1125
BANKNIFTY22AUG36200PE,07/20/2022,09:49:00,863.00,863.00,863.00,863.00,25,1125
BANKNIFTY22AUG36200PE,07/20/2022,09:51:00,872.05,872.05,872.00,872.00,100,1150
BANKNIFTY22AUG36200PE,07/20/2022,09:55:00,873.05,873.05,873.05,873.05,25,1125
BANKNIFTY22AUG36200PE,07/20/2022,10:00:00,876.00,876.00,876.00,876.00,25,1150
BANKNIFTY22AUG36200PE,07/20/2022,10:01:00,879.00,879.00,879.00,879.00,25,1150
BANKNIFTY22AUG36200PE,07/20/2022,10:03:00,880.00,880.00,875.00,875.00,50,1175
BANKNIFTY22AUG36200PE,07/20/2022,10:04:00,875.00,875.00,875.00,875.00,25,1175
BANKNIFTY22AUG36200PE,07/20/2022,10:05:00,867.00,867.00,867.00,867.00,200,1350
BANKNIFTY22AUG36200PE,07/20/2022,10:07:00,867.00,867.00,867.00,867.00,25,1350
BANKNIFTY22AUG36200PE,07/20/2022,10:09:00,885.00,885.00,885.00,885.00,25,1425
BANKNIFTY22AUG36200PE,07/20/2022,10:10:00,872.00,872.00,872.00,872.00,25,1425
BANKNIFTY22AUG36200PE,07/20/2022,10:16:00,874.00,874.00,874.00,874.00,25,1475
BANKNIFTY22AUG36200PE,07/20/2022,10:19:00,901.95,901.95,901.95,901.95,25,1500
BANKNIFTY22AUG36200PE,07/20/2022,10:21:00,891.00,894.50,891.00,894.50,50,1500
BANKNIFTY22AUG36200PE,07/20/2022,10:33:00,875.00,875.00,875.00,875.00,25,1475
