<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC37500PE,07/04/2022,14:36:00,4100.00,4100.00,4100.00,4100.00,26,1025
BANKNIFTY22DEC37500PE,07/05/2022,09:21:00,3401.00,3401.00,3401.00,3401.00,26,1025
BANKNIFTY22DEC37500PE,07/06/2022,10:43:00,3650.00,3650.00,3650.00,3650.00,26,1050
BANKNIFTY22DEC37500PE,07/06/2022,13:31:00,3400.00,3400.00,3400.00,3400.00,25,1050
BANKNIFTY22DEC37500PE,07/07/2022,09:36:00,3101.20,3101.20,3101.20,3101.20,26,1075
BANKNIFTY22DEC37500PE,07/07/2022,11:01:00,3623.45,3623.45,3623.45,3623.45,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,11:09:00,3623.45,3623.45,3623.45,3623.45,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,13:54:00,3537.45,3537.45,3537.45,3537.45,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,14:25:00,3370.00,3370.00,3370.00,3370.00,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,14:51:00,3250.00,3250.00,3250.00,3250.00,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,15:04:00,3225.00,3225.00,3225.00,3225.00,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,15:06:00,3225.00,3225.00,3225.00,3225.00,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,15:07:00,3225.00,3225.00,3225.00,3225.00,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,15:11:00,3225.00,3225.00,3225.00,3225.00,25,1100
BANKNIFTY22DEC37500PE,07/07/2022,15:19:00,3225.00,3225.00,3225.00,3225.00,25,1100
BANKNIFTY22DEC37500PE,07/08/2022,14:37:00,3140.00,3140.00,3140.00,3140.00,26,1100
BANKNIFTY22DEC37500PE,07/15/2022,13:32:00,3776.55,3776.55,3776.50,3776.50,51,1100
BANKNIFTY22DEC37500PE,07/15/2022,13:33:00,3776.45,3776.45,3776.40,3776.40,50,1100
BANKNIFTY22DEC37500PE,07/15/2022,15:18:00,3625.00,3625.00,3625.00,3625.00,25,1150
BANKNIFTY22DEC37500PE,07/18/2022,11:33:00,3050.00,3050.00,3050.00,3050.00,26,1175
