<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP35300PE,07/07/2022,15:06:00,1449.05,1449.05,1449.05,1449.05,26,0
BANKNIFTY22SEP35300PE,07/12/2022,14:52:00,1234.10,1234.10,1234.10,1234.10,26,25
BANKNIFTY22SEP35300PE,07/18/2022,09:49:00,1312.15,1312.15,1312.15,1312.15,26,0
BANKNIFTY22SEP35300PE,07/19/2022,11:42:00,1012.25,1012.25,1012.25,1012.25,26,25
BANKNIFTY22SEP35300PE,07/22/2022,13:50:00,600.00,600.00,600.00,600.00,51,50
BANKNIFTY22SEP35300PE,07/27/2022,09:52:00,722.25,722.25,722.25,722.25,26,100
BANKNIFTY22SEP35300PE,07/27/2022,11:26:00,681.15,681.15,681.15,681.15,25,75
BANKNIFTY22SEP35300PE,07/28/2022,10:30:00,435.00,435.00,435.00,435.00,26,100
BANKNIFTY22SEP35300PE,07/28/2022,10:31:00,440.00,440.00,440.00,440.00,25,125
BANKNIFTY22SEP35300PE,07/28/2022,11:02:00,468.00,468.00,468.00,468.00,25,150
BANKNIFTY22SEP35300PE,07/28/2022,12:17:00,468.00,468.00,468.00,468.00,25,150
BANKNIFTY22SEP35300PE,07/28/2022,12:38:00,435.00,435.00,434.00,434.00,100,125
BANKNIFTY22SEP35300PE,07/28/2022,12:39:00,433.00,433.00,433.00,433.00,25,125
BANKNIFTY22SEP35300PE,07/28/2022,13:55:00,426.05,426.05,426.05,426.05,25,100
BANKNIFTY22SEP35300PE,07/28/2022,15:04:00,408.15,408.15,408.15,408.15,25,100
BANKNIFTY22SEP35300PE,07/28/2022,15:09:00,408.15,408.15,408.15,408.15,25,100
BANKNIFTY22SEP35300PE,07/28/2022,15:21:00,395.60,395.60,395.60,395.60,25,100
BANKNIFTY22SEP35300PE,07/29/2022,10:19:00,360.00,360.00,360.00,360.00,51,125
BANKNIFTY22SEP35300PE,07/29/2022,11:49:00,395.85,395.85,395.85,395.85,25,175
