<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22OCT42000CE,07/29/2022,11:20:00,218.00,218.00,218.00,218.00,26,0
BANKNIFTY22OCT42000CE,07/29/2022,11:22:00,140.30,140.30,140.30,140.30,100,0
BANKNIFTY22OCT42000CE,07/29/2022,11:23:00,145.00,145.00,145.00,145.00,25,0
BANKNIFTY22OCT42000CE,07/29/2022,11:53:00,155.00,155.00,155.00,155.00,50,125
BANKNIFTY22OCT42000CE,07/29/2022,12:05:00,160.00,160.00,160.00,160.00,25,75
BANKNIFTY22OCT42000CE,07/29/2022,12:39:00,175.00,175.00,175.00,175.00,75,50
BANKNIFTY22OCT42000CE,07/29/2022,13:36:00,189.00,189.00,189.00,189.00,300,125
BANKNIFTY22OCT42000CE,07/29/2022,13:39:00,199.00,199.00,199.00,199.00,25,425
BANKNIFTY22OCT42000CE,07/29/2022,13:43:00,180.00,180.00,180.00,180.00,25,450
BANKNIFTY22OCT42000CE,07/29/2022,14:14:00,180.05,180.05,180.05,180.05,25,425
BANKNIFTY22OCT42000CE,07/29/2022,14:20:00,180.00,180.00,180.00,180.00,50,400
BANKNIFTY22OCT42000CE,07/29/2022,15:01:00,180.00,195.00,180.00,195.00,100,400
BANKNIFTY22OCT42000CE,07/29/2022,15:29:00,195.00,195.00,195.00,195.00,25,400
