<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL36400CE,07/01/2022,09:18:00,56.90,56.90,56.90,56.90,26,1600
BANKNIFTY22JUL36400CE,07/01/2022,09:19:00,62.00,62.00,62.00,62.00,25,1600
BANKNIFTY22JUL36400CE,07/01/2022,09:23:00,65.55,65.55,65.55,65.55,25,1625
BANKNIFTY22JUL36400CE,07/01/2022,09:26:00,65.55,65.55,60.45,60.45,50,1650
BANKNIFTY22JUL36400CE,07/01/2022,09:27:00,62.45,62.45,62.45,62.45,50,1650
BANKNIFTY22JUL36400CE,07/01/2022,09:30:00,62.45,62.45,62.45,62.45,25,1600
BANKNIFTY22JUL36400CE,07/01/2022,09:31:00,57.85,57.85,57.85,57.85,25,1600
BANKNIFTY22JUL36400CE,07/01/2022,09:32:00,54.90,54.90,53.85,53.85,50,1650
BANKNIFTY22JUL36400CE,07/01/2022,09:34:00,53.75,53.75,53.75,53.75,6250,1650
BANKNIFTY22JUL36400CE,07/01/2022,09:35:00,55.75,55.75,55.75,55.75,25,1650
BANKNIFTY22JUL36400CE,07/01/2022,09:36:00,57.80,57.80,56.55,56.55,700,2050
BANKNIFTY22JUL36400CE,07/01/2022,09:38:00,56.40,56.65,56.40,56.65,50,2200
BANKNIFTY22JUL36400CE,07/01/2022,09:39:00,58.00,58.00,58.00,58.00,50,2200
BANKNIFTY22JUL36400CE,07/01/2022,09:42:00,58.50,58.50,58.50,58.50,50,2250
BANKNIFTY22JUL36400CE,07/01/2022,09:47:00,60.55,62.00,60.55,62.00,450,2275
BANKNIFTY22JUL36400CE,07/01/2022,09:50:00,60.00,60.00,60.00,60.00,75,2275
BANKNIFTY22JUL36400CE,07/01/2022,09:51:00,60.35,60.35,60.35,60.35,25,2225
BANKNIFTY22JUL36400CE,07/01/2022,09:52:00,60.55,60.55,60.55,60.55,25,2225
BANKNIFTY22JUL36400CE,07/01/2022,10:04:00,62.20,62.20,62.20,62.20,25,2225
BANKNIFTY22JUL36400CE,07/01/2022,10:08:00,61.85,61.85,61.85,61.85,25,2200
BANKNIFTY22JUL36400CE,07/01/2022,10:10:00,61.90,61.90,61.90,61.90,25,2200
BANKNIFTY22JUL36400CE,07/01/2022,10:12:00,61.25,61.25,61.25,61.25,75,2200
BANKNIFTY22JUL36400CE,07/01/2022,10:13:00,60.55,60.55,59.90,59.90,175,2200
BANKNIFTY22JUL36400CE,07/01/2022,10:14:00,59.90,60.55,59.80,59.80,200,2400
BANKNIFTY22JUL36400CE,07/01/2022,10:15:00,59.65,59.65,59.45,59.45,50,2400
