<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG37000PE,07/01/2022,09:18:00,3815.30,3815.30,3815.30,3815.30,51,2950
BANKNIFTY22AUG37000PE,07/01/2022,09:19:00,3821.35,3821.35,3821.35,3821.35,75,2950
BANKNIFTY22AUG37000PE,07/01/2022,09:24:00,3821.35,3821.35,3821.35,3821.35,50,2950
BANKNIFTY22AUG37000PE,07/01/2022,09:26:00,3802.35,3802.35,3802.35,3802.35,75,2950
BANKNIFTY22AUG37000PE,07/01/2022,09:32:00,3844.95,3844.95,3844.95,3844.95,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,09:33:00,3819.50,3819.50,3819.50,3819.50,75,2950
BANKNIFTY22AUG37000PE,07/01/2022,09:34:00,3822.15,3822.15,3822.15,3822.15,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,10:56:00,3737.55,3737.55,3737.55,3737.55,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,12:57:00,3643.50,3643.50,3643.50,3643.50,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,13:18:00,3577.35,3577.35,3577.35,3577.35,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,13:19:00,3577.35,3577.35,3577.35,3577.35,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,13:20:00,3575.00,3575.00,3575.00,3575.00,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,13:51:00,3517.20,3517.20,3517.20,3517.20,25,2950
BANKNIFTY22AUG37000PE,07/01/2022,15:26:00,3340.00,3340.00,3340.00,3340.00,25,2950
BANKNIFTY22AUG37000PE,07/04/2022,11:06:00,3286.20,3286.20,3286.20,3286.20,26,2975
BANKNIFTY22AUG37000PE,07/04/2022,11:33:00,3260.00,3260.00,3260.00,3260.00,75,2975
BANKNIFTY22AUG37000PE,07/04/2022,11:35:00,3250.00,3250.00,3250.00,3250.00,75,2975
BANKNIFTY22AUG37000PE,07/04/2022,11:50:00,3250.00,3250.00,3250.00,3250.00,25,3125
BANKNIFTY22AUG37000PE,07/04/2022,11:52:00,3208.95,3208.95,3208.95,3208.95,25,3125
BANKNIFTY22AUG37000PE,07/04/2022,13:33:00,3208.95,3208.95,3208.95,3208.95,50,3150
BANKNIFTY22AUG37000PE,07/04/2022,13:48:00,3315.30,3315.30,3315.30,3315.30,50,3175
BANKNIFTY22AUG37000PE,07/04/2022,14:17:00,3232.00,3232.00,3232.00,3232.00,25,3150
BANKNIFTY22AUG37000PE,07/04/2022,14:33:00,3253.45,3253.45,3253.45,3253.45,50,3125
BANKNIFTY22AUG37000PE,07/04/2022,14:35:00,3260.15,3260.15,3260.15,3260.15,25,3125
BANKNIFTY22AUG37000PE,07/04/2022,14:39:00,3261.70,3261.70,3261.70,3261.70,25,3150
BANKNIFTY22AUG37000PE,07/04/2022,14:50:00,3170.00,3170.00,3170.00,3170.00,25,3150
BANKNIFTY22AUG37000PE,07/04/2022,14:58:00,3155.00,3155.00,3155.00,3155.00,25,3125
BANKNIFTY22AUG37000PE,07/04/2022,15:05:00,3131.00,3131.00,3131.00,3131.00,25,3100
BANKNIFTY22AUG37000PE,07/04/2022,15:18:00,3093.60,3093.60,3093.60,3093.60,25,3125
BANKNIFTY22AUG37000PE,07/04/2022,15:20:00,3090.60,3090.60,3090.60,3090.60,75,3125
BANKNIFTY22AUG37000PE,07/04/2022,15:25:00,3090.00,3090.00,3090.00,3090.00,25,3225
BANKNIFTY22AUG37000PE,07/04/2022,15:27:00,3070.00,3070.00,3070.00,3070.00,25,3225
BANKNIFTY22AUG37000PE,07/05/2022,09:20:00,2920.05,2920.05,2920.00,2920.00,52,3275
