<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY2270731900CE,07/01/2022,09:15:00,1381.75,1407.45,1381.75,1403.60,201,150
BANKNIFTY2270731900CE,07/01/2022,09:17:00,1314.05,1314.05,1314.05,1314.05,50,225
BANKNIFTY2270731900CE,07/01/2022,09:24:00,1339.25,1339.25,1339.25,1339.25,25,250
BANKNIFTY2270731900CE,07/01/2022,09:25:00,1358.70,1358.70,1358.70,1358.70,50,250
BANKNIFTY2270731900CE,07/01/2022,09:29:00,1324.40,1324.40,1324.40,1324.40,50,250
BANKNIFTY2270731900CE,07/01/2022,09:34:00,1313.75,1313.75,1313.75,1313.75,25,250
BANKNIFTY2270731900CE,07/01/2022,09:43:00,1303.35,1303.35,1303.35,1303.35,25,250
BANKNIFTY2270731900CE,07/01/2022,09:44:00,1303.35,1303.35,1303.35,1303.35,25,225
BANKNIFTY2270731900CE,07/01/2022,10:01:00,1354.55,1354.55,1354.55,1354.55,50,225
BANKNIFTY2270731900CE,07/01/2022,10:15:00,1313.40,1313.40,1313.40,1313.40,50,225
BANKNIFTY2270731900CE,07/01/2022,10:22:00,1340.90,1340.90,1340.90,1340.90,50,225
BANKNIFTY2270731900CE,07/01/2022,10:41:00,1432.90,1432.90,1432.90,1432.90,25,200
BANKNIFTY2270731900CE,07/01/2022,10:51:00,1432.90,1432.90,1432.90,1432.90,25,175
BANKNIFTY2270731900CE,07/01/2022,10:55:00,1412.30,1412.30,1412.30,1412.30,25,200
BANKNIFTY2270731900CE,07/01/2022,11:07:00,1387.20,1387.20,1387.20,1387.20,25,200
BANKNIFTY2270731900CE,07/01/2022,11:16:00,1417.85,1417.85,1417.85,1417.85,25,225
BANKNIFTY2270731900CE,07/01/2022,11:18:00,1423.25,1423.25,1423.25,1423.25,25,200
BANKNIFTY2270731900CE,07/01/2022,11:21:00,1450.35,1450.35,1450.35,1450.35,25,200
BANKNIFTY2270731900CE,07/01/2022,11:32:00,1464.70,1464.70,1464.70,1464.70,25,225
BANKNIFTY2270731900CE,07/01/2022,11:47:00,1464.70,1464.70,1464.70,1464.70,25,250
BANKNIFTY2270731900CE,07/01/2022,11:50:00,1415.35,1415.35,1415.35,1415.35,100,225
BANKNIFTY2270731900CE,07/01/2022,12:06:00,1434.30,1434.30,1434.30,1434.30,50,275
BANKNIFTY2270731900CE,07/01/2022,12:09:00,1439.00,1439.00,1439.00,1439.00,100,325
BANKNIFTY2270731900CE,07/01/2022,12:26:00,1443.35,1443.35,1443.35,1443.35,50,325
BANKNIFTY2270731900CE,07/01/2022,12:29:00,1458.35,1458.35,1458.35,1458.35,25,325
BANKNIFTY2270731900CE,07/01/2022,14:35:00,1595.00,1595.00,1595.00,1595.00,25,350
BANKNIFTY2270731900CE,07/01/2022,14:43:00,1595.00,1595.00,1595.00,1595.00,25,350
BANKNIFTY2270731900CE,07/01/2022,14:46:00,1650.00,1650.00,1650.00,1650.00,50,325
BANKNIFTY2270731900CE,07/01/2022,14:57:00,1650.00,1650.00,1650.00,1650.00,25,275
BANKNIFTY2270731900CE,07/01/2022,15:23:00,1723.75,1723.75,1723.75,1723.75,25,300
BANKNIFTY2270731900CE,07/01/2022,15:25:00,1758.15,1758.15,1758.15,1758.15,25,275
BANKNIFTY2270731900CE,07/01/2022,15:28:00,1765.00,1765.00,1765.00,1765.00,25,275
BANKNIFTY2270731900CE,07/04/2022,11:08:00,1849.95,1849.95,1849.95,1849.95,51,275
BANKNIFTY2270731900CE,07/04/2022,11:52:00,1866.55,1866.55,1866.55,1866.55,25,325
BANKNIFTY2270731900CE,07/04/2022,12:02:00,1888.00,1888.00,1888.00,1888.00,25,350
BANKNIFTY2270731900CE,07/04/2022,13:46:00,1888.00,1888.00,1888.00,1888.00,25,325
BANKNIFTY2270731900CE,07/05/2022,09:36:00,2226.20,2226.20,2226.20,2226.20,26,325
