<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC31500PE,07/08/2022,09:58:00,600.00,600.00,600.00,600.00,26,375
BANKNIFTY22DEC31500PE,07/08/2022,14:46:00,625.00,625.00,625.00,625.00,25,400
BANKNIFTY22DEC31500PE,07/11/2022,10:16:00,605.00,605.00,605.00,605.00,26,400
BANKNIFTY22DEC31500PE,07/11/2022,10:18:00,605.00,605.00,600.00,600.00,50,400
BANKNIFTY22DEC31500PE,07/11/2022,10:49:00,600.00,600.00,600.00,600.00,25,375
BANKNIFTY22DEC31500PE,07/11/2022,14:17:00,600.00,600.00,600.00,600.00,50,350
BANKNIFTY22DEC31500PE,07/11/2022,15:17:00,600.00,600.00,600.00,600.00,25,300
BANKNIFTY22DEC31500PE,07/12/2022,12:02:00,650.00,650.00,650.00,650.00,26,300
BANKNIFTY22DEC31500PE,07/12/2022,12:18:00,650.00,650.00,650.00,650.00,25,300
BANKNIFTY22DEC31500PE,07/14/2022,10:11:00,550.00,590.00,550.00,590.00,51,275
BANKNIFTY22DEC31500PE,07/14/2022,10:18:00,600.00,600.00,600.00,600.00,25,325
BANKNIFTY22DEC31500PE,07/14/2022,10:21:00,600.00,600.00,600.00,600.00,25,350
BANKNIFTY22DEC31500PE,07/14/2022,10:25:00,610.00,610.00,610.00,610.00,25,375
BANKNIFTY22DEC31500PE,07/14/2022,14:39:00,620.00,620.00,620.00,620.00,25,400
BANKNIFTY22DEC31500PE,07/15/2022,09:32:00,620.00,620.00,620.00,620.00,26,425
BANKNIFTY22DEC31500PE,07/15/2022,11:29:00,650.00,650.00,650.00,650.00,25,450
BANKNIFTY22DEC31500PE,07/19/2022,10:06:00,511.95,511.95,511.95,511.95,26,475
BANKNIFTY22DEC31500PE,07/19/2022,10:08:00,515.00,515.00,515.00,515.00,25,475
BANKNIFTY22DEC31500PE,07/19/2022,12:04:00,515.00,515.00,515.00,515.00,25,450
BANKNIFTY22DEC31500PE,07/19/2022,15:12:00,515.00,515.00,515.00,515.00,25,450
BANKNIFTY22DEC31500PE,07/19/2022,15:23:00,465.25,465.25,465.25,465.25,25,450
BANKNIFTY22DEC31500PE,07/19/2022,15:24:00,465.00,465.00,465.00,465.00,25,425
BANKNIFTY22DEC31500PE,07/20/2022,09:21:00,440.00,440.00,440.00,440.00,26,400
BANKNIFTY22DEC31500PE,07/20/2022,09:23:00,440.00,440.00,440.00,440.00,25,400
BANKNIFTY22DEC31500PE,07/20/2022,09:24:00,440.00,440.00,440.00,440.00,25,350
BANKNIFTY22DEC31500PE,07/20/2022,09:32:00,440.00,440.00,440.00,440.00,25,325
BANKNIFTY22DEC31500PE,07/20/2022,12:33:00,440.00,440.00,440.00,440.00,50,350
BANKNIFTY22DEC31500PE,07/20/2022,12:35:00,440.00,440.00,440.00,440.00,25,350
BANKNIFTY22DEC31500PE,07/20/2022,14:23:00,440.00,440.00,440.00,440.00,25,275
BANKNIFTY22DEC31500PE,07/21/2022,10:52:00,420.00,420.00,420.00,420.00,26,250
BANKNIFTY22DEC31500PE,07/21/2022,12:10:00,410.00,410.00,410.00,410.00,25,250
BANKNIFTY22DEC31500PE,07/21/2022,14:20:00,410.00,410.00,410.00,410.00,50,250
BANKNIFTY22DEC31500PE,07/26/2022,10:10:00,400.00,400.00,400.00,400.00,26,250
BANKNIFTY22DEC31500PE,07/28/2022,11:42:00,349.90,349.90,349.90,349.90,26,250
