<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY2270731100CE,07/04/2022,10:03:00,2493.10,2493.10,2493.10,2493.10,26,250
BANKNIFTY2270731100CE,07/04/2022,10:05:00,2562.05,2562.05,2562.05,2562.05,25,275
BANKNIFTY2270731100CE,07/04/2022,12:06:00,2660.35,2660.35,2660.35,2660.35,25,250
BANKNIFTY2270731100CE,07/04/2022,13:24:00,2661.65,2661.65,2661.65,2661.65,25,275
BANKNIFTY2270731100CE,07/06/2022,09:17:00,2808.95,2808.95,2808.95,2808.95,26,250
BANKNIFTY2270731100CE,07/06/2022,09:30:00,3077.85,3077.85,3077.85,3077.85,25,275
