<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG36100CE,07/01/2022,11:26:00,295.15,295.15,295.15,295.15,26,0
BANKNIFTY22AUG36100CE,07/01/2022,12:57:00,298.70,298.70,298.70,298.70,25,25
BANKNIFTY22AUG36100CE,07/01/2022,14:14:00,300.45,300.45,300.45,300.45,25,50
BANKNIFTY22AUG36100CE,07/01/2022,15:21:00,332.00,332.00,332.00,332.00,25,50
BANKNIFTY22AUG36100CE,07/01/2022,15:24:00,332.00,332.00,332.00,332.00,25,50
BANKNIFTY22AUG36100CE,07/01/2022,15:27:00,361.90,361.90,361.90,361.90,25,50
BANKNIFTY22AUG36100CE,07/04/2022,09:19:00,332.80,332.80,332.80,332.80,26,50
BANKNIFTY22AUG36100CE,07/04/2022,09:24:00,355.00,355.00,355.00,355.00,25,75
BANKNIFTY22AUG36100CE,07/04/2022,09:42:00,355.00,355.00,355.00,355.00,25,100
BANKNIFTY22AUG36100CE,07/04/2022,09:43:00,333.60,333.60,333.60,333.60,25,100
BANKNIFTY22AUG36100CE,07/04/2022,09:45:00,328.45,328.45,328.45,328.45,50,150
BANKNIFTY22AUG36100CE,07/05/2022,10:02:00,437.20,437.20,437.20,437.20,26,175
BANKNIFTY22AUG36100CE,07/05/2022,12:43:00,435.85,435.85,435.85,435.85,25,175
BANKNIFTY22AUG36100CE,07/05/2022,12:47:00,420.00,420.00,420.00,420.00,25,200
BANKNIFTY22AUG36100CE,07/05/2022,12:49:00,420.00,420.00,420.00,420.00,25,225
BANKNIFTY22AUG36100CE,07/05/2022,14:09:00,370.00,370.00,370.00,370.00,25,250
BANKNIFTY22AUG36100CE,07/06/2022,09:50:00,374.95,375.00,374.95,375.00,77,225
BANKNIFTY22AUG36100CE,07/06/2022,11:52:00,373.40,373.40,373.40,373.40,25,300
BANKNIFTY22AUG36100CE,07/06/2022,12:00:00,373.25,373.25,373.25,373.25,25,325
BANKNIFTY22AUG36100CE,07/06/2022,12:15:00,384.55,384.55,373.25,383.15,225,425
BANKNIFTY22AUG36100CE,07/06/2022,12:32:00,393.20,393.20,393.20,393.20,25,450
BANKNIFTY22AUG36100CE,07/06/2022,12:40:00,393.20,393.20,393.20,393.20,25,475
BANKNIFTY22AUG36100CE,07/06/2022,13:19:00,422.15,422.15,422.15,422.15,25,450
BANKNIFTY22AUG36100CE,07/06/2022,13:46:00,422.15,422.15,422.15,422.15,25,425
BANKNIFTY22AUG36100CE,07/06/2022,13:47:00,408.65,408.65,408.65,408.65,25,425
BANKNIFTY22AUG36100CE,07/06/2022,14:05:00,396.55,396.55,396.55,396.55,25,400
BANKNIFTY22AUG36100CE,07/06/2022,14:30:00,402.70,402.70,402.70,402.70,25,375
BANKNIFTY22AUG36100CE,07/06/2022,14:33:00,392.60,392.60,392.60,392.60,25,350
BANKNIFTY22AUG36100CE,07/06/2022,14:48:00,370.85,370.85,370.85,370.85,25,325
BANKNIFTY22AUG36100CE,07/06/2022,14:55:00,370.85,370.85,370.85,370.85,25,300
BANKNIFTY22AUG36100CE,07/07/2022,09:21:00,486.15,486.15,486.15,486.15,26,325
BANKNIFTY22AUG36100CE,07/07/2022,13:29:00,570.00,570.00,570.00,570.00,25,325
BANKNIFTY22AUG36100CE,07/07/2022,13:46:00,570.00,570.00,570.00,570.00,25,325
BANKNIFTY22AUG36100CE,07/08/2022,09:58:00,617.50,617.50,617.50,617.50,26,300
BANKNIFTY22AUG36100CE,07/08/2022,10:10:00,594.00,594.00,594.00,594.00,25,275
BANKNIFTY22AUG36100CE,07/08/2022,10:27:00,594.00,594.00,594.00,594.00,25,250
