<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY2280433100CE,07/15/2022,11:35:00,1734.75,1734.75,1734.75,1734.75,26,0
BANKNIFTY2280433100CE,07/15/2022,11:45:00,1737.55,1737.55,1737.55,1737.55,25,25
BANKNIFTY2280433100CE,07/15/2022,12:30:00,1737.55,1737.55,1737.55,1737.55,25,50
BANKNIFTY2280433100CE,07/15/2022,12:50:00,1686.40,1686.40,1686.40,1686.40,25,25
BANKNIFTY2280433100CE,07/15/2022,13:14:00,1757.25,1757.25,1757.25,1757.25,25,50
BANKNIFTY2280433100CE,07/15/2022,13:51:00,1757.25,1757.25,1757.25,1757.25,25,50
BANKNIFTY2280433100CE,07/15/2022,14:15:00,1747.40,1747.40,1747.40,1747.40,25,25
