<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG37500CE,07/01/2022,09:16:00,120.00,120.00,120.00,120.00,26,11150
BANKNIFTY22AUG37500CE,07/01/2022,09:19:00,116.00,116.00,116.00,116.00,100,11125
BANKNIFTY22AUG37500CE,07/01/2022,09:20:00,117.95,117.95,117.95,117.95,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,09:26:00,117.25,117.25,117.25,117.25,25,11075
BANKNIFTY22AUG37500CE,07/01/2022,09:27:00,120.00,120.00,120.00,120.00,50,11075
BANKNIFTY22AUG37500CE,07/01/2022,09:30:00,112.40,112.40,112.40,112.40,25,11025
BANKNIFTY22AUG37500CE,07/01/2022,09:33:00,111.25,111.25,111.25,111.25,25,11000
BANKNIFTY22AUG37500CE,07/01/2022,09:37:00,109.95,109.95,109.95,109.95,25,11025
BANKNIFTY22AUG37500CE,07/01/2022,09:40:00,109.95,110.00,109.95,110.00,75,11025
BANKNIFTY22AUG37500CE,07/01/2022,09:41:00,110.00,112.80,110.00,112.80,75,11075
BANKNIFTY22AUG37500CE,07/01/2022,09:47:00,108.55,108.55,108.55,108.55,25,11075
BANKNIFTY22AUG37500CE,07/01/2022,09:49:00,108.55,108.55,108.55,108.55,75,11075
BANKNIFTY22AUG37500CE,07/01/2022,09:51:00,111.15,111.15,109.80,109.80,100,11125
BANKNIFTY22AUG37500CE,07/01/2022,09:52:00,109.45,109.45,109.45,109.45,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,09:55:00,108.20,108.20,108.20,108.20,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,09:56:00,108.20,108.20,108.20,108.20,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,09:58:00,111.55,111.55,111.55,111.55,25,11100
BANKNIFTY22AUG37500CE,07/01/2022,10:00:00,112.80,112.80,112.80,112.80,50,11075
BANKNIFTY22AUG37500CE,07/01/2022,10:11:00,111.80,111.80,111.80,111.80,50,11125
BANKNIFTY22AUG37500CE,07/01/2022,10:13:00,111.15,111.15,111.15,111.15,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,10:15:00,109.30,109.30,109.30,109.30,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,10:18:00,110.35,110.35,110.35,110.35,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,10:20:00,109.00,109.00,109.00,109.00,25,11125
BANKNIFTY22AUG37500CE,07/01/2022,10:22:00,108.10,108.10,108.10,108.10,25,11150
BANKNIFTY22AUG37500CE,07/01/2022,10:23:00,108.10,111.70,108.10,111.70,125,11150
BANKNIFTY22AUG37500CE,07/01/2022,10:25:00,112.55,112.55,112.55,112.55,400,11150
BANKNIFTY22AUG37500CE,07/01/2022,10:26:00,110.65,110.65,110.65,110.65,25,11150
BANKNIFTY22AUG37500CE,07/01/2022,10:28:00,111.00,111.00,111.00,111.00,50,11375
BANKNIFTY22AUG37500CE,07/01/2022,10:29:00,111.00,111.00,111.00,111.00,25,11375
BANKNIFTY22AUG37500CE,07/01/2022,10:31:00,111.70,111.70,111.70,111.70,25,11400
BANKNIFTY22AUG37500CE,07/01/2022,10:33:00,112.00,112.00,112.00,112.00,25,11400
BANKNIFTY22AUG37500CE,07/01/2022,10:37:00,114.40,114.95,114.40,114.95,50,11425
BANKNIFTY22AUG37500CE,07/01/2022,10:42:00,114.30,114.30,114.30,114.30,25,11425
BANKNIFTY22AUG37500CE,07/01/2022,10:45:00,115.55,115.55,115.55,115.55,25,11450
BANKNIFTY22AUG37500CE,07/01/2022,10:47:00,115.50,115.50,115.50,115.50,25,11450
BANKNIFTY22AUG37500CE,07/01/2022,10:57:00,113.80,113.80,113.80,113.80,25,11450
BANKNIFTY22AUG37500CE,07/01/2022,10:58:00,114.00,114.00,114.00,114.00,25,11450
BANKNIFTY22AUG37500CE,07/01/2022,11:02:00,112.80,112.80,112.80,112.80,25,11425
