<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP36400CE,07/14/2022,12:00:00,690.80,690.80,690.80,690.80,26,0
BANKNIFTY22SEP36400CE,07/14/2022,12:08:00,680.75,680.75,680.75,680.75,25,25
BANKNIFTY22SEP36400CE,07/26/2022,09:46:00,1316.20,1316.20,1316.20,1316.20,26,50
BANKNIFTY22SEP36400CE,07/26/2022,09:56:00,1308.75,1308.75,1304.65,1304.65,50,75
BANKNIFTY22SEP36400CE,07/26/2022,10:02:00,1279.30,1279.30,1279.30,1279.30,25,125
BANKNIFTY22SEP36400CE,07/26/2022,10:07:00,1269.40,1269.40,1269.40,1269.40,25,150
BANKNIFTY22SEP36400CE,07/26/2022,15:15:00,1240.00,1240.00,1240.00,1240.00,25,175
BANKNIFTY22SEP36400CE,07/27/2022,09:22:00,1200.00,1200.00,1200.00,1200.00,26,200
BANKNIFTY22SEP36400CE,07/27/2022,09:41:00,1193.00,1193.00,1193.00,1193.00,25,200
BANKNIFTY22SEP36400CE,07/27/2022,09:47:00,1184.20,1184.20,1179.95,1179.95,4050,200
BANKNIFTY22SEP36400CE,07/27/2022,09:52:00,1232.25,1232.25,1232.25,1232.25,25,4000
BANKNIFTY22SEP36400CE,07/27/2022,10:29:00,1315.35,1315.35,1315.35,1315.35,25,4000
BANKNIFTY22SEP36400CE,07/27/2022,10:36:00,1315.35,1315.35,1311.55,1311.55,50,4000
BANKNIFTY22SEP36400CE,07/27/2022,11:24:00,1354.20,1354.20,1354.20,1354.20,100,4000
BANKNIFTY22SEP36400CE,07/27/2022,13:32:00,1447.15,1447.15,1447.15,1447.15,50,4050
BANKNIFTY22SEP36400CE,07/27/2022,13:50:00,1382.05,1382.05,1382.05,1382.05,25,4025
BANKNIFTY22SEP36400CE,07/27/2022,14:21:00,1460.00,1460.00,1460.00,1460.00,25,4025
BANKNIFTY22SEP36400CE,07/27/2022,14:31:00,1460.00,1460.00,1460.00,1460.00,25,4025
BANKNIFTY22SEP36400CE,07/27/2022,15:01:00,1463.05,1463.05,1463.05,1463.05,75,4000
BANKNIFTY22SEP36400CE,07/27/2022,15:25:00,1431.25,1431.25,1431.25,1431.25,50,4000
BANKNIFTY22SEP36400CE,07/27/2022,15:30:00,1462.75,1462.75,1462.75,1462.75,125,4000
BANKNIFTY22SEP36400CE,07/28/2022,10:17:00,1705.50,1705.50,1705.50,1705.50,26,3875
