<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL31900CE,07/01/2022,12:10:00,1789.80,1789.80,1789.80,1789.80,26,250
BANKNIFTY22JUL31900CE,07/01/2022,14:49:00,1960.95,1960.95,1960.95,1960.95,25,250
BANKNIFTY22JUL31900CE,07/04/2022,13:12:00,2157.75,2157.75,2157.75,2157.75,26,275
BANKNIFTY22JUL31900CE,07/04/2022,13:24:00,2157.75,2157.75,2157.75,2157.75,25,275
BANKNIFTY22JUL31900CE,07/06/2022,13:15:00,2625.75,2625.75,2625.75,2625.75,26,250
BANKNIFTY22JUL31900CE,07/21/2022,09:15:00,4035.80,4035.80,4035.80,4035.80,51,275
BANKNIFTY22JUL31900CE,07/21/2022,09:21:00,4054.85,4054.85,4054.85,4054.85,50,275
BANKNIFTY22JUL31900CE,07/22/2022,09:15:00,4461.55,4461.55,4461.55,4461.55,51,275
BANKNIFTY22JUL31900CE,07/22/2022,09:31:00,4580.30,4580.30,4580.30,4580.30,50,275
BANKNIFTY22JUL31900CE,07/25/2022,09:15:00,4920.00,4920.00,4920.00,4920.00,51,0
BANKNIFTY22JUL31900CE,07/25/2022,09:16:00,4949.00,4949.00,4949.00,4949.00,100,275
BANKNIFTY22JUL31900CE,07/25/2022,09:30:00,5039.70,5039.70,5039.70,5039.70,50,275
BANKNIFTY22JUL31900CE,07/26/2022,09:15:00,4742.85,4742.85,4742.85,4742.85,51,275
BANKNIFTY22JUL31900CE,07/26/2022,09:16:00,4723.45,4723.45,4723.45,4723.45,100,275
BANKNIFTY22JUL31900CE,07/26/2022,15:21:00,4471.60,4471.60,4471.60,4471.60,50,325
BANKNIFTY22JUL31900CE,07/27/2022,09:15:00,4462.05,4462.05,4462.05,4462.05,51,300
BANKNIFTY22JUL31900CE,07/27/2022,09:19:00,4467.65,4471.85,4467.65,4471.85,150,300
