<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL29800PE,07/01/2022,09:47:00,104.30,104.35,89.05,99.35,602,1050
BANKNIFTY22JUL29800PE,07/01/2022,09:48:00,98.00,98.00,98.00,98.00,100,1050
BANKNIFTY22JUL29800PE,07/01/2022,09:49:00,98.45,98.45,98.45,98.45,50,1050
BANKNIFTY22JUL29800PE,07/01/2022,09:52:00,100.55,100.55,100.55,100.55,25,1000
BANKNIFTY22JUL29800PE,07/01/2022,09:54:00,97.20,97.20,97.20,97.20,25,1000
BANKNIFTY22JUL29800PE,07/01/2022,09:55:00,100.20,100.20,100.20,100.20,25,1000
BANKNIFTY22JUL29800PE,07/01/2022,09:56:00,100.20,100.20,96.00,96.00,50,1000
BANKNIFTY22JUL29800PE,07/01/2022,10:01:00,96.65,96.65,96.65,96.65,25,1000
BANKNIFTY22JUL29800PE,07/01/2022,10:10:00,102.10,102.10,102.10,102.10,25,1000
BANKNIFTY22JUL29800PE,07/01/2022,10:14:00,98.00,98.00,96.45,96.45,125,1050
BANKNIFTY22JUL29800PE,07/01/2022,10:15:00,98.00,99.95,98.00,99.95,75,1050
BANKNIFTY22JUL29800PE,07/01/2022,10:18:00,94.75,94.75,94.75,94.75,25,1175
BANKNIFTY22JUL29800PE,07/01/2022,10:37:00,86.70,86.70,86.70,86.70,100,1000
BANKNIFTY22JUL29800PE,07/01/2022,11:13:00,86.70,86.70,86.70,86.70,25,1100
BANKNIFTY22JUL29800PE,07/01/2022,13:19:00,70.05,70.05,70.05,70.05,1375,1075
BANKNIFTY22JUL29800PE,07/01/2022,13:20:00,81.10,81.10,79.75,79.75,375,1075
BANKNIFTY22JUL29800PE,07/01/2022,13:21:00,78.15,79.70,78.15,79.70,225,1500
BANKNIFTY22JUL29800PE,07/01/2022,13:22:00,79.25,79.25,76.20,76.55,975,1500
BANKNIFTY22JUL29800PE,07/01/2022,13:23:00,76.30,76.30,76.30,76.30,325,1500
BANKNIFTY22JUL29800PE,07/01/2022,13:24:00,77.40,77.40,77.40,77.40,150,1250
BANKNIFTY22JUL29800PE,07/01/2022,13:25:00,76.40,76.40,76.40,76.40,800,1250
BANKNIFTY22JUL29800PE,07/01/2022,13:40:00,74.75,74.75,74.75,74.75,125,1050
BANKNIFTY22JUL29800PE,07/01/2022,13:52:00,73.80,73.80,73.80,73.80,125,1050
BANKNIFTY22JUL29800PE,07/01/2022,14:05:00,73.80,73.80,73.80,73.80,75,1000
BANKNIFTY22JUL29800PE,07/01/2022,14:33:00,73.80,73.80,73.80,73.80,275,1000
BANKNIFTY22JUL29800PE,07/01/2022,14:34:00,74.10,74.10,74.10,74.10,225,900
BANKNIFTY22JUL29800PE,07/01/2022,15:09:00,69.00,69.00,69.00,69.00,375,850
BANKNIFTY22JUL29800PE,07/01/2022,15:22:00,61.40,61.40,61.40,61.40,25,850
BANKNIFTY22JUL29800PE,07/01/2022,15:25:00,61.00,61.00,61.00,61.00,50,825
BANKNIFTY22JUL29800PE,07/01/2022,15:26:00,61.00,61.00,61.00,61.00,150,825
BANKNIFTY22JUL29800PE,07/01/2022,15:28:00,39.15,39.15,39.15,39.15,175,825
BANKNIFTY22JUL29800PE,07/04/2022,12:04:00,42.65,42.65,42.65,42.65,26,850
BANKNIFTY22JUL29800PE,07/04/2022,12:21:00,51.00,51.00,51.00,51.00,125,850
BANKNIFTY22JUL29800PE,07/04/2022,12:54:00,47.65,47.65,47.65,47.65,75,850
BANKNIFTY22JUL29800PE,07/04/2022,12:57:00,46.95,46.95,46.90,46.90,125,850
BANKNIFTY22JUL29800PE,07/04/2022,12:58:00,47.15,47.15,47.15,47.15,75,850
BANKNIFTY22JUL29800PE,07/04/2022,15:12:00,32.05,32.05,32.05,32.05,50,700
BANKNIFTY22JUL29800PE,07/04/2022,15:22:00,32.05,32.05,32.05,32.05,50,725
BANKNIFTY22JUL29800PE,07/05/2022,09:57:00,22.45,22.45,22.45,22.45,26,775
BANKNIFTY22JUL29800PE,07/05/2022,10:22:00,26.00,26.00,26.00,26.00,125,775
BANKNIFTY22JUL29800PE,07/05/2022,11:26:00,26.00,26.00,26.00,26.00,75,775
BANKNIFTY22JUL29800PE,07/05/2022,11:41:00,26.00,26.00,26.00,26.00,75,825
BANKNIFTY22JUL29800PE,07/05/2022,11:45:00,26.15,26.15,26.15,26.15,225,875
BANKNIFTY22JUL29800PE,07/05/2022,12:09:00,25.35,25.35,25.35,25.35,125,775
BANKNIFTY22JUL29800PE,07/05/2022,12:10:00,25.45,25.45,25.45,25.45,50,775
BANKNIFTY22JUL29800PE,07/05/2022,12:12:00,25.75,25.75,25.75,25.75,100,775
BANKNIFTY22JUL29800PE,07/05/2022,12:13:00,25.60,25.60,25.60,25.60,50,775
BANKNIFTY22JUL29800PE,07/05/2022,12:17:00,25.25,25.25,25.25,25.25,25,925
BANKNIFTY22JUL29800PE,07/05/2022,12:41:00,26.20,26.20,26.20,26.20,25,925
BANKNIFTY22JUL29800PE,07/05/2022,12:56:00,26.35,26.35,26.35,26.35,400,950
BANKNIFTY22JUL29800PE,07/06/2022,14:26:00,27.20,27.20,27.15,27.15,52,1350
BANKNIFTY22JUL29800PE,07/07/2022,09:51:00,25.15,25.15,25.15,25.15,26,1375
BANKNIFTY22JUL29800PE,07/07/2022,09:54:00,23.25,23.25,23.25,23.25,25,1375
BANKNIFTY22JUL29800PE,07/07/2022,10:23:00,23.25,23.25,23.25,23.25,25,1375
BANKNIFTY22JUL29800PE,07/07/2022,14:06:00,22.00,22.00,22.00,22.00,100,1375
BANKNIFTY22JUL29800PE,07/07/2022,14:11:00,22.00,22.00,22.00,22.00,25,1375
BANKNIFTY22JUL29800PE,07/07/2022,14:35:00,22.50,22.50,22.50,22.50,25,1375
BANKNIFTY22JUL29800PE,07/07/2022,15:13:00,22.15,22.15,22.15,22.15,50,1375
BANKNIFTY22JUL29800PE,07/07/2022,15:17:00,19.80,19.80,19.80,19.80,50,1375
BANKNIFTY22JUL29800PE,07/07/2022,15:22:00,19.80,19.80,19.80,19.80,25,1375
BANKNIFTY22JUL29800PE,07/08/2022,09:46:00,18.00,18.00,18.00,18.00,26,1400
BANKNIFTY22JUL29800PE,07/08/2022,10:32:00,16.90,16.90,16.90,16.90,25,1400
BANKNIFTY22JUL29800PE,07/08/2022,14:30:00,16.40,16.40,16.40,16.40,50,1375
BANKNIFTY22JUL29800PE,07/08/2022,14:40:00,16.40,16.40,16.40,16.40,75,1325
BANKNIFTY22JUL29800PE,07/08/2022,14:41:00,18.85,18.85,18.85,18.85,25,1325
BANKNIFTY22JUL29800PE,07/08/2022,14:43:00,16.45,16.50,16.45,16.50,150,1375
BANKNIFTY22JUL29800PE,07/08/2022,15:02:00,15.65,15.65,15.65,15.65,75,1375
BANKNIFTY22JUL29800PE,07/08/2022,15:18:00,15.40,15.40,15.40,15.40,225,1300
BANKNIFTY22JUL29800PE,07/11/2022,09:19:00,15.75,15.75,15.75,15.75,201,1375
BANKNIFTY22JUL29800PE,07/11/2022,10:07:00,13.35,13.35,13.35,13.35,25,1375
BANKNIFTY22JUL29800PE,07/11/2022,12:13:00,13.35,13.35,13.35,13.35,25,1375
BANKNIFTY22JUL29800PE,07/11/2022,14:39:00,17.35,17.35,17.35,17.35,25,1400
BANKNIFTY22JUL29800PE,07/11/2022,14:41:00,13.55,14.35,13.55,14.35,750,1425
BANKNIFTY22JUL29800PE,07/11/2022,14:45:00,13.80,13.80,13.80,13.80,50,2125
BANKNIFTY22JUL29800PE,07/11/2022,14:55:00,13.90,13.90,13.90,13.90,50,1475
BANKNIFTY22JUL29800PE,07/11/2022,15:10:00,14.00,14.40,14.00,14.40,375,1475
BANKNIFTY22JUL29800PE,07/11/2022,15:17:00,15.05,15.05,15.05,15.05,300,1750
BANKNIFTY22JUL29800PE,07/11/2022,15:20:00,14.45,14.45,14.45,14.45,25,1750
BANKNIFTY22JUL29800PE,07/12/2022,09:19:00,14.60,14.60,14.60,14.60,76,1750
BANKNIFTY22JUL29800PE,07/13/2022,10:04:00,10.50,10.50,10.50,10.50,26,1750
BANKNIFTY22JUL29800PE,07/13/2022,10:08:00,10.50,10.50,10.50,10.50,25,1725
BANKNIFTY22JUL29800PE,07/13/2022,10:09:00,10.50,10.50,10.50,10.50,250,1725
BANKNIFTY22JUL29800PE,07/13/2022,10:17:00,10.50,10.50,10.50,10.50,25,1475
BANKNIFTY22JUL29800PE,07/13/2022,14:09:00,16.30,16.30,16.30,16.30,25,1475
BANKNIFTY22JUL29800PE,07/13/2022,14:30:00,16.30,16.30,16.30,16.30,25,1475
BANKNIFTY22JUL29800PE,07/14/2022,11:05:00,12.40,12.40,12.40,12.40,26,1475
BANKNIFTY22JUL29800PE,07/14/2022,12:20:00,6.85,6.85,6.85,6.85,100,1450
BANKNIFTY22JUL29800PE,07/14/2022,12:25:00,6.85,6.85,6.85,6.85,100,1450
BANKNIFTY22JUL29800PE,07/14/2022,12:28:00,12.35,12.35,12.35,12.35,25,1350
BANKNIFTY22JUL29800PE,07/14/2022,12:36:00,11.15,11.15,11.15,11.15,25,1350
BANKNIFTY22JUL29800PE,07/14/2022,15:25:00,13.45,13.45,13.45,13.45,25,1325
BANKNIFTY22JUL29800PE,07/15/2022,11:20:00,13.45,13.45,13.45,13.45,26,1325
BANKNIFTY22JUL29800PE,07/15/2022,11:25:00,10.00,10.00,10.00,10.00,25,1325
BANKNIFTY22JUL29800PE,07/15/2022,11:30:00,10.00,10.00,10.00,10.00,25,1300
BANKNIFTY22JUL29800PE,07/15/2022,11:31:00,10.00,10.00,9.60,9.60,325,1300
BANKNIFTY22JUL29800PE,07/15/2022,11:42:00,9.45,9.45,9.45,9.45,25,1000
BANKNIFTY22JUL29800PE,07/15/2022,12:13:00,9.45,9.45,9.45,9.45,25,1000
BANKNIFTY22JUL29800PE,07/22/2022,09:15:00,2.90,2.95,2.90,2.95,102,1025
BANKNIFTY22JUL29800PE,07/22/2022,09:16:00,2.50,2.85,2.50,2.85,300,1025
BANKNIFTY22JUL29800PE,07/22/2022,09:17:00,2.70,2.90,2.70,2.80,475,1200
BANKNIFTY22JUL29800PE,07/22/2022,09:22:00,2.75,2.75,2.75,2.75,25,1225
BANKNIFTY22JUL29800PE,07/22/2022,09:26:00,2.80,2.80,2.80,2.80,625,1200
BANKNIFTY22JUL29800PE,07/22/2022,09:27:00,2.80,2.80,2.80,2.80,175,1200
BANKNIFTY22JUL29800PE,07/22/2022,09:28:00,2.90,2.90,2.90,2.90,250,1200
BANKNIFTY22JUL29800PE,07/22/2022,09:29:00,2.75,2.75,2.75,2.75,150,1200
BANKNIFTY22JUL29800PE,07/22/2022,09:30:00,2.90,2.90,2.90,2.90,275,1200
BANKNIFTY22JUL29800PE,07/22/2022,09:31:00,2.90,2.90,2.80,2.85,475,1875
BANKNIFTY22JUL29800PE,07/22/2022,09:32:00,2.90,2.90,2.90,2.90,100,1925
BANKNIFTY22JUL29800PE,07/22/2022,09:33:00,2.80,2.80,2.80,2.80,600,1925
BANKNIFTY22JUL29800PE,07/22/2022,09:41:00,2.75,2.75,2.75,2.75,50,1925
BANKNIFTY22JUL29800PE,07/22/2022,09:51:00,2.75,2.75,2.75,2.75,800,1925
BANKNIFTY22JUL29800PE,07/22/2022,09:55:00,2.80,2.80,2.80,2.80,250,1875
BANKNIFTY22JUL29800PE,07/22/2022,09:56:00,2.70,2.70,2.70,2.70,50,1975
BANKNIFTY22JUL29800PE,07/22/2022,10:00:00,2.75,2.75,2.75,2.75,75,1975
BANKNIFTY22JUL29800PE,07/22/2022,10:02:00,2.75,2.75,2.75,2.75,25,2000
BANKNIFTY22JUL29800PE,07/22/2022,10:04:00,2.70,2.70,2.70,2.70,75,2100
BANKNIFTY22JUL29800PE,07/22/2022,10:08:00,2.70,2.70,2.70,2.70,25,2025
BANKNIFTY22JUL29800PE,07/22/2022,10:13:00,2.70,2.70,2.65,2.65,325,2025
BANKNIFTY22JUL29800PE,07/22/2022,10:32:00,2.70,2.70,2.70,2.70,25,1950
BANKNIFTY22JUL29800PE,07/22/2022,10:46:00,2.65,2.65,2.65,2.65,75,1950
BANKNIFTY22JUL29800PE,07/22/2022,10:51:00,2.70,2.70,2.70,2.70,50,1875
BANKNIFTY22JUL29800PE,07/22/2022,10:55:00,2.65,2.65,2.65,2.65,25,1875
BANKNIFTY22JUL29800PE,07/22/2022,11:05:00,2.65,2.65,2.65,2.65,50,1875
BANKNIFTY22JUL29800PE,07/22/2022,11:19:00,2.75,2.75,2.75,2.75,150,1850
BANKNIFTY22JUL29800PE,07/22/2022,11:20:00,2.80,2.80,2.80,2.80,400,1850
BANKNIFTY22JUL29800PE,07/22/2022,11:21:00,2.80,2.80,2.80,2.80,125,1875
BANKNIFTY22JUL29800PE,07/22/2022,11:26:00,2.70,2.70,2.70,2.70,200,1725
BANKNIFTY22JUL29800PE,07/22/2022,11:27:00,2.70,2.80,2.70,2.80,50,1725
BANKNIFTY22JUL29800PE,07/22/2022,11:31:00,2.80,2.80,2.80,2.80,25,1650
BANKNIFTY22JUL29800PE,07/22/2022,11:34:00,2.80,2.80,2.70,2.70,225,1625
BANKNIFTY22JUL29800PE,07/22/2022,11:39:00,2.70,2.70,2.70,2.70,25,1625
BANKNIFTY22JUL29800PE,07/22/2022,12:13:00,2.75,2.75,2.75,2.75,25,1625
BANKNIFTY22JUL29800PE,07/22/2022,12:16:00,2.75,2.75,2.75,2.75,50,1625
BANKNIFTY22JUL29800PE,07/22/2022,12:17:00,2.70,2.70,2.70,2.70,25,1625
BANKNIFTY22JUL29800PE,07/22/2022,12:26:00,2.65,2.65,2.65,2.65,50,1625
BANKNIFTY22JUL29800PE,07/22/2022,12:29:00,2.80,2.80,2.80,2.80,50,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:30:00,2.70,2.70,2.70,2.70,50,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:31:00,2.80,2.80,2.80,2.80,50,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:32:00,2.75,2.75,2.75,2.75,25,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:33:00,2.75,2.80,2.75,2.80,100,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:34:00,2.85,2.85,2.70,2.70,350,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:35:00,2.80,2.80,2.75,2.75,150,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:36:00,2.80,2.80,2.80,2.80,25,1550
BANKNIFTY22JUL29800PE,07/22/2022,12:37:00,2.75,2.75,2.75,2.75,50,1550
BANKNIFTY22JUL29800PE,07/22/2022,12:38:00,2.70,2.70,2.70,2.70,50,1550
BANKNIFTY22JUL29800PE,07/22/2022,12:42:00,2.70,2.70,2.65,2.65,150,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:53:00,2.75,2.80,2.75,2.75,275,1600
BANKNIFTY22JUL29800PE,07/22/2022,12:54:00,2.85,2.85,2.85,2.85,100,1550
BANKNIFTY22JUL29800PE,07/22/2022,12:55:00,2.80,2.90,2.80,2.90,100,1550
BANKNIFTY22JUL29800PE,07/22/2022,12:56:00,2.85,2.85,2.80,2.80,125,1550
BANKNIFTY22JUL29800PE,07/22/2022,13:00:00,2.90,2.90,2.90,2.90,50,1450
BANKNIFTY22JUL29800PE,07/22/2022,13:25:00,2.80,2.80,2.80,2.80,100,1500
BANKNIFTY22JUL29800PE,07/22/2022,13:26:00,2.75,2.75,2.75,2.75,25,1500
BANKNIFTY22JUL29800PE,07/22/2022,13:29:00,2.75,2.75,2.75,2.75,75,1475
BANKNIFTY22JUL29800PE,07/22/2022,13:37:00,2.80,2.80,2.80,2.80,25,1475
BANKNIFTY22JUL29800PE,07/22/2022,13:42:00,2.70,2.70,2.70,2.70,125,1475
BANKNIFTY22JUL29800PE,07/22/2022,13:44:00,2.75,2.75,2.75,2.75,25,1475
BANKNIFTY22JUL29800PE,07/22/2022,13:45:00,2.70,2.70,2.70,2.70,25,1475
BANKNIFTY22JUL29800PE,07/22/2022,13:56:00,2.70,2.70,2.55,2.65,525,1350
BANKNIFTY22JUL29800PE,07/22/2022,14:06:00,2.60,2.70,2.60,2.70,200,1300
BANKNIFTY22JUL29800PE,07/22/2022,14:07:00,2.75,2.75,2.75,2.75,150,1300
BANKNIFTY22JUL29800PE,07/22/2022,14:08:00,2.60,2.60,2.60,2.60,100,1300
BANKNIFTY22JUL29800PE,07/22/2022,14:09:00,2.70,2.70,2.70,2.70,25,1275
BANKNIFTY22JUL29800PE,07/22/2022,14:13:00,2.70,2.70,2.70,2.70,25,1275
BANKNIFTY22JUL29800PE,07/22/2022,14:15:00,2.70,2.70,2.70,2.70,200,1275
BANKNIFTY22JUL29800PE,07/22/2022,14:17:00,2.75,2.75,2.75,2.75,25,1275
BANKNIFTY22JUL29800PE,07/22/2022,14:18:00,2.75,2.75,2.75,2.75,50,1300
BANKNIFTY22JUL29800PE,07/22/2022,14:24:00,2.80,2.80,2.80,2.80,250,1300
BANKNIFTY22JUL29800PE,07/22/2022,14:25:00,2.80,2.80,2.65,2.65,325,1350
BANKNIFTY22JUL29800PE,07/22/2022,14:26:00,2.70,2.70,2.70,2.70,75,1350
BANKNIFTY22JUL29800PE,07/22/2022,14:30:00,2.60,2.65,2.60,2.65,100,1450
BANKNIFTY22JUL29800PE,07/22/2022,14:31:00,2.60,2.60,2.60,2.60,25,1450
BANKNIFTY22JUL29800PE,07/22/2022,14:32:00,2.60,2.60,2.60,2.60,50,1450
BANKNIFTY22JUL29800PE,07/22/2022,14:34:00,2.70,2.70,2.70,2.70,25,1450
BANKNIFTY22JUL29800PE,07/22/2022,14:42:00,2.65,2.65,2.65,2.65,50,1350
BANKNIFTY22JUL29800PE,07/22/2022,14:44:00,2.45,2.55,2.45,2.55,375,1350
BANKNIFTY22JUL29800PE,07/22/2022,14:45:00,2.60,2.60,2.60,2.60,250,1500
BANKNIFTY22JUL29800PE,07/22/2022,14:46:00,2.65,2.65,2.65,2.65,100,1500
BANKNIFTY22JUL29800PE,07/22/2022,14:47:00,2.65,2.70,2.65,2.70,75,1500
BANKNIFTY22JUL29800PE,07/22/2022,14:48:00,2.70,2.70,2.70,2.70,250,1250
BANKNIFTY22JUL29800PE,07/22/2022,14:49:00,2.55,2.55,2.55,2.55,50,1250
BANKNIFTY22JUL29800PE,07/22/2022,14:50:00,2.55,2.55,2.55,2.55,100,1250
BANKNIFTY22JUL29800PE,07/22/2022,14:56:00,2.60,2.60,2.60,2.60,225,1200
BANKNIFTY22JUL29800PE,07/22/2022,14:58:00,2.70,2.70,2.65,2.65,300,1425
BANKNIFTY22JUL29800PE,07/22/2022,15:01:00,2.65,2.65,2.65,2.65,25,1500
BANKNIFTY22JUL29800PE,07/22/2022,15:04:00,2.60,2.60,2.60,2.60,25,1500
BANKNIFTY22JUL29800PE,07/22/2022,15:05:00,2.60,2.60,2.60,2.60,75,1500
BANKNIFTY22JUL29800PE,07/22/2022,15:12:00,2.50,2.50,2.50,2.50,25,1500
BANKNIFTY22JUL29800PE,07/22/2022,15:13:00,2.55,2.55,2.55,2.55,25,1500
BANKNIFTY22JUL29800PE,07/22/2022,15:20:00,2.55,2.65,2.50,2.65,2150,1500
BANKNIFTY22JUL29800PE,07/22/2022,15:21:00,2.65,2.80,2.60,2.80,2100,1225
BANKNIFTY22JUL29800PE,07/22/2022,15:22:00,2.75,2.75,2.65,2.65,575,1225
