<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG33000PE,07/01/2022,09:15:00,1051.00,1083.80,1051.00,1083.45,201,36550
BANKNIFTY22AUG33000PE,07/01/2022,09:16:00,1110.00,1110.00,1110.00,1110.00,375,36550
BANKNIFTY22AUG33000PE,07/01/2022,09:17:00,1130.10,1133.95,1130.10,1133.95,100,36400
BANKNIFTY22AUG33000PE,07/01/2022,09:18:00,1133.95,1133.95,1110.00,1110.00,75,36400
BANKNIFTY22AUG33000PE,07/01/2022,09:19:00,1101.45,1117.40,1091.95,1117.40,375,36400
BANKNIFTY22AUG33000PE,07/01/2022,09:20:00,1122.90,1122.90,1100.00,1100.00,125,36175
BANKNIFTY22AUG33000PE,07/01/2022,09:21:00,1112.70,1112.70,1100.10,1100.10,50,36175
BANKNIFTY22AUG33000PE,07/01/2022,09:22:00,1099.30,1114.10,1099.30,1105.00,75,36175
BANKNIFTY22AUG33000PE,07/01/2022,09:25:00,1066.75,1075.00,1066.75,1072.00,200,36325
BANKNIFTY22AUG33000PE,07/01/2022,09:26:00,1099.15,1099.15,1099.15,1099.15,25,36250
BANKNIFTY22AUG33000PE,07/01/2022,09:27:00,1099.05,1099.05,1099.05,1099.05,25,36250
BANKNIFTY22AUG33000PE,07/01/2022,09:28:00,1099.00,1099.00,1096.00,1096.00,75,36250
BANKNIFTY22AUG33000PE,07/01/2022,09:29:00,1099.10,1099.10,1099.10,1099.10,25,36200
BANKNIFTY22AUG33000PE,07/01/2022,09:30:00,1100.00,1110.60,1100.00,1108.35,350,36200
BANKNIFTY22AUG33000PE,07/01/2022,09:31:00,1091.40,1091.40,1091.40,1091.40,50,36200
BANKNIFTY22AUG33000PE,07/01/2022,09:32:00,1088.70,1088.70,1088.70,1088.70,25,36400
BANKNIFTY22AUG33000PE,07/01/2022,09:33:00,1083.00,1083.00,1083.00,1083.00,200,36400
