<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP34900PE,07/07/2022,13:46:00,1326.40,1326.40,1326.40,1326.40,26,0
BANKNIFTY22SEP34900PE,07/11/2022,12:53:00,1109.50,1109.50,1109.50,1109.50,26,25
BANKNIFTY22SEP34900PE,07/12/2022,09:49:00,1050.00,1050.00,1050.00,1050.00,26,50
BANKNIFTY22SEP34900PE,07/12/2022,10:27:00,1049.95,1049.95,1049.95,1049.95,25,75
BANKNIFTY22SEP34900PE,07/14/2022,11:51:00,1276.25,1276.25,1276.25,1276.25,26,75
BANKNIFTY22SEP34900PE,07/14/2022,12:27:00,1276.25,1276.25,1276.25,1276.25,25,100
BANKNIFTY22SEP34900PE,07/19/2022,14:33:00,806.15,806.15,801.95,801.95,51,75
BANKNIFTY22SEP34900PE,07/20/2022,09:45:00,668.35,668.35,668.35,668.35,26,75
BANKNIFTY22SEP34900PE,07/20/2022,10:36:00,668.40,668.40,668.40,668.40,50,50
BANKNIFTY22SEP34900PE,07/22/2022,10:08:00,564.50,564.50,564.50,564.50,26,75
BANKNIFTY22SEP34900PE,07/22/2022,13:22:00,520.00,520.00,520.00,520.00,50,100
BANKNIFTY22SEP34900PE,07/22/2022,13:30:00,520.00,520.00,520.00,520.00,50,125
BANKNIFTY22SEP34900PE,07/22/2022,13:31:00,534.95,534.95,534.95,534.95,25,100
BANKNIFTY22SEP34900PE,07/22/2022,13:33:00,525.00,525.00,525.00,525.00,25,75
BANKNIFTY22SEP34900PE,07/27/2022,12:49:00,540.00,540.00,540.00,540.00,26,100
BANKNIFTY22SEP34900PE,07/28/2022,11:27:00,375.00,375.00,375.00,375.00,26,100
BANKNIFTY22SEP34900PE,07/28/2022,11:32:00,370.00,370.00,370.00,370.00,25,75
BANKNIFTY22SEP34900PE,07/29/2022,14:45:00,317.00,317.00,317.00,317.00,26,50
