<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC34500PE,07/07/2022,15:16:00,1650.00,1650.00,1650.00,1650.00,26,50
BANKNIFTY22DEC34500PE,07/07/2022,15:24:00,1655.00,1655.00,1655.00,1655.00,25,75
BANKNIFTY22DEC34500PE,07/08/2022,10:23:00,1450.00,1450.00,1450.00,1450.00,26,100
BANKNIFTY22DEC34500PE,07/08/2022,10:56:00,1480.00,1480.00,1480.00,1480.00,25,125
BANKNIFTY22DEC34500PE,07/08/2022,15:30:00,1480.00,1480.00,1480.00,1480.00,25,150
BANKNIFTY22DEC34500PE,07/11/2022,09:32:00,1460.00,1460.00,1460.00,1460.00,26,150
BANKNIFTY22DEC34500PE,07/11/2022,11:27:00,1400.00,1400.00,1400.00,1400.00,25,150
BANKNIFTY22DEC34500PE,07/11/2022,11:39:00,1400.00,1400.00,1400.00,1400.00,25,175
BANKNIFTY22DEC34500PE,07/11/2022,14:02:00,1400.05,1400.05,1400.05,1400.05,25,200
BANKNIFTY22DEC34500PE,07/12/2022,11:29:00,1410.00,1410.00,1410.00,1410.00,26,225
BANKNIFTY22DEC34500PE,07/12/2022,13:53:00,1350.00,1350.00,1350.00,1350.00,25,250
BANKNIFTY22DEC34500PE,07/12/2022,14:04:00,1350.00,1350.00,1350.00,1350.00,25,275
BANKNIFTY22DEC34500PE,07/13/2022,12:05:00,1489.00,1489.00,1489.00,1489.00,26,300
BANKNIFTY22DEC34500PE,07/15/2022,12:35:00,1489.00,1489.00,1489.00,1489.00,26,325
BANKNIFTY22DEC34500PE,07/15/2022,12:36:00,1550.00,1550.00,1550.00,1550.00,25,350
BANKNIFTY22DEC34500PE,07/15/2022,14:25:00,1550.00,1550.00,1550.00,1550.00,25,375
BANKNIFTY22DEC34500PE,07/18/2022,15:02:00,1215.05,1215.05,1215.05,1215.05,26,400
BANKNIFTY22DEC34500PE,07/18/2022,15:11:00,1215.00,1215.00,1215.00,1215.00,25,425
BANKNIFTY22DEC34500PE,07/19/2022,13:14:00,1210.00,1210.00,1210.00,1210.00,26,425
BANKNIFTY22DEC34500PE,07/19/2022,13:15:00,1215.00,1215.00,1215.00,1215.00,25,450
BANKNIFTY22DEC34500PE,07/20/2022,09:34:00,1100.00,1100.00,1100.00,1100.00,26,475
BANKNIFTY22DEC34500PE,07/20/2022,09:36:00,1015.00,1015.00,1015.00,1015.00,25,500
BANKNIFTY22DEC34500PE,07/20/2022,09:47:00,1015.00,1015.00,1015.00,1015.00,25,475
BANKNIFTY22DEC34500PE,07/20/2022,10:01:00,950.00,950.00,950.00,950.00,25,475
BANKNIFTY22DEC34500PE,07/20/2022,10:04:00,950.00,950.00,950.00,950.00,75,500
