<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL32300PE,07/01/2022,09:17:00,541.85,582.60,541.85,572.85,127,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:18:00,547.80,547.80,547.80,547.80,50,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:19:00,558.30,558.30,539.35,539.35,125,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:20:00,548.05,548.05,548.05,548.05,50,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:21:00,547.85,547.85,547.85,547.85,25,10650
BANKNIFTY22JUL32300PE,07/01/2022,09:25:00,522.00,522.00,522.00,522.00,50,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:26:00,522.00,533.35,522.00,533.35,100,10600
BANKNIFTY22JUL32300PE,07/01/2022,09:27:00,535.60,535.60,532.20,535.15,100,10600
BANKNIFTY22JUL32300PE,07/01/2022,09:30:00,545.85,547.65,538.60,538.60,100,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:31:00,538.60,538.60,538.60,538.60,25,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:32:00,532.75,532.75,532.75,532.75,25,10675
BANKNIFTY22JUL32300PE,07/01/2022,09:33:00,530.30,530.30,530.30,530.30,50,10775
BANKNIFTY22JUL32300PE,07/01/2022,09:34:00,527.25,527.25,526.70,526.70,4325,10775
BANKNIFTY22JUL32300PE,07/01/2022,09:35:00,523.90,523.90,523.90,523.90,50,10975
BANKNIFTY22JUL32300PE,07/01/2022,09:36:00,519.60,519.60,519.60,519.60,50,10975
BANKNIFTY22JUL32300PE,07/01/2022,09:37:00,519.60,519.60,519.60,519.60,150,10975
BANKNIFTY22JUL32300PE,07/01/2022,09:44:00,532.65,532.65,532.65,532.65,50,11075
BANKNIFTY22JUL32300PE,07/01/2022,09:45:00,526.35,526.35,526.35,526.35,25,10925
BANKNIFTY22JUL32300PE,07/01/2022,09:47:00,529.75,529.75,529.75,529.75,175,10925
BANKNIFTY22JUL32300PE,07/01/2022,09:49:00,528.05,528.05,528.05,528.05,50,10975
