<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG30300PE,07/05/2022,10:10:00,143.05,143.05,143.05,143.05,251,0
BANKNIFTY22AUG30300PE,07/05/2022,10:11:00,137.45,137.45,137.45,137.45,50,0
BANKNIFTY22AUG30300PE,07/05/2022,10:13:00,137.45,137.45,137.45,137.45,50,300
BANKNIFTY22AUG30300PE,07/07/2022,15:24:00,87.20,87.20,87.20,87.20,51,300
BANKNIFTY22AUG30300PE,07/08/2022,09:56:00,80.00,80.00,80.00,80.00,201,300
BANKNIFTY22AUG30300PE,07/08/2022,10:50:00,77.00,77.00,77.00,77.00,25,300
BANKNIFTY22AUG30300PE,07/08/2022,10:54:00,76.55,76.55,76.55,76.55,25,325
BANKNIFTY22AUG30300PE,07/08/2022,10:55:00,76.55,76.55,76.55,76.55,25,325
BANKNIFTY22AUG30300PE,07/08/2022,11:46:00,80.00,80.00,80.00,80.00,25,375
BANKNIFTY22AUG30300PE,07/08/2022,14:38:00,93.20,93.20,93.20,93.20,25,375
BANKNIFTY22AUG30300PE,07/12/2022,09:16:00,74.60,74.60,74.60,74.60,51,400
BANKNIFTY22AUG30300PE,07/12/2022,15:25:00,71.00,71.00,71.00,71.00,50,450
BANKNIFTY22AUG30300PE,07/13/2022,10:44:00,60.00,60.00,60.00,60.00,26,450
BANKNIFTY22AUG30300PE,07/13/2022,10:46:00,59.65,59.65,59.65,59.65,300,450
BANKNIFTY22AUG30300PE,07/13/2022,10:48:00,58.10,58.10,58.10,58.10,125,450
BANKNIFTY22AUG30300PE,07/13/2022,10:51:00,58.10,58.10,58.10,58.10,25,575
BANKNIFTY22AUG30300PE,07/14/2022,10:49:00,61.50,61.50,61.50,61.50,126,575
BANKNIFTY22AUG30300PE,07/15/2022,09:33:00,60.20,60.20,60.20,60.20,51,700
BANKNIFTY22AUG30300PE,07/15/2022,12:29:00,58.55,58.55,58.55,58.55,25,700
BANKNIFTY22AUG30300PE,07/19/2022,14:54:00,38.00,38.00,38.00,38.00,26,675
BANKNIFTY22AUG30300PE,07/19/2022,14:59:00,38.00,38.00,38.00,38.00,25,675
BANKNIFTY22AUG30300PE,07/19/2022,15:03:00,32.80,32.80,32.80,32.80,125,675
BANKNIFTY22AUG30300PE,07/20/2022,09:31:00,27.75,27.75,27.75,27.75,26,675
BANKNIFTY22AUG30300PE,07/20/2022,12:13:00,25.55,25.55,25.55,25.55,25,675
BANKNIFTY22AUG30300PE,07/20/2022,12:14:00,25.30,25.30,25.30,25.30,125,675
BANKNIFTY22AUG30300PE,07/20/2022,14:43:00,25.30,25.30,25.30,25.30,50,525
BANKNIFTY22AUG30300PE,07/22/2022,09:15:00,27.60,27.60,27.60,27.60,26,475
BANKNIFTY22AUG30300PE,07/22/2022,09:38:00,27.55,27.55,27.55,27.55,25,500
BANKNIFTY22AUG30300PE,07/25/2022,11:16:00,24.15,24.20,8.35,18.55,127,525
BANKNIFTY22AUG30300PE,07/25/2022,11:30:00,9.15,9.15,9.15,9.15,50,525
BANKNIFTY22AUG30300PE,07/25/2022,11:31:00,16.60,16.60,16.60,16.60,50,525
BANKNIFTY22AUG30300PE,07/25/2022,11:33:00,16.60,16.60,16.60,16.60,25,550
BANKNIFTY22AUG30300PE,07/25/2022,12:01:00,17.45,17.45,16.25,16.25,50,525
BANKNIFTY22AUG30300PE,07/25/2022,12:03:00,17.40,17.40,17.40,17.40,25,525
BANKNIFTY22AUG30300PE,07/25/2022,12:04:00,16.20,16.20,16.20,16.20,25,550
