<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG32300PE,07/04/2022,12:42:00,608.85,608.85,608.85,608.85,26,0
BANKNIFTY22AUG32300PE,07/05/2022,14:19:00,501.25,501.25,501.25,501.25,26,25
BANKNIFTY22AUG32300PE,07/05/2022,14:40:00,505.65,505.65,505.65,505.65,25,50
BANKNIFTY22AUG32300PE,07/05/2022,15:14:00,574.35,574.35,574.35,574.35,25,75
BANKNIFTY22AUG32300PE,07/06/2022,09:23:00,469.00,469.00,469.00,469.00,26,100
BANKNIFTY22AUG32300PE,07/06/2022,09:45:00,502.85,502.85,502.85,502.85,25,75
BANKNIFTY22AUG32300PE,07/06/2022,09:50:00,502.85,502.85,502.85,502.85,25,100
BANKNIFTY22AUG32300PE,07/06/2022,13:38:00,433.70,433.70,433.70,433.70,25,75
BANKNIFTY22AUG32300PE,07/06/2022,15:14:00,423.65,423.65,423.65,423.65,25,50
BANKNIFTY22AUG32300PE,07/06/2022,15:16:00,419.95,419.95,419.95,419.95,25,25
BANKNIFTY22AUG32300PE,07/07/2022,15:07:00,286.50,286.50,286.50,286.50,26,0
BANKNIFTY22AUG32300PE,07/11/2022,13:52:00,195.65,195.65,195.65,195.65,26,25
BANKNIFTY22AUG32300PE,07/12/2022,15:22:00,220.20,220.20,220.20,220.20,26,50
BANKNIFTY22AUG32300PE,07/12/2022,15:25:00,210.00,210.00,210.00,210.00,100,50
BANKNIFTY22AUG32300PE,07/15/2022,14:53:00,216.00,216.00,216.00,216.00,51,150
BANKNIFTY22AUG32300PE,07/15/2022,15:26:00,202.30,202.30,202.30,202.30,25,200
BANKNIFTY22AUG32300PE,07/15/2022,15:27:00,202.30,202.30,202.30,202.30,25,200
BANKNIFTY22AUG32300PE,07/18/2022,09:24:00,177.00,177.00,177.00,177.00,51,225
BANKNIFTY22AUG32300PE,07/18/2022,09:28:00,179.00,179.00,179.00,179.00,25,175
BANKNIFTY22AUG32300PE,07/18/2022,12:22:00,179.00,179.00,179.00,179.00,100,200
BANKNIFTY22AUG32300PE,07/18/2022,12:36:00,143.00,143.00,143.00,143.00,25,125
BANKNIFTY22AUG32300PE,07/18/2022,12:50:00,143.00,143.00,143.00,143.00,25,125
BANKNIFTY22AUG32300PE,07/18/2022,13:31:00,141.10,141.10,141.10,141.10,25,150
BANKNIFTY22AUG32300PE,07/18/2022,14:23:00,125.00,125.00,125.00,125.00,250,175
BANKNIFTY22AUG32300PE,07/18/2022,14:29:00,123.15,123.15,123.15,123.15,25,425
BANKNIFTY22AUG32300PE,07/18/2022,14:32:00,123.15,123.15,123.15,123.15,25,425
BANKNIFTY22AUG32300PE,07/18/2022,14:49:00,121.35,121.35,121.35,121.35,25,425
BANKNIFTY22AUG32300PE,07/18/2022,14:53:00,118.00,118.00,118.00,118.00,225,425
BANKNIFTY22AUG32300PE,07/19/2022,11:33:00,117.70,117.70,117.70,117.70,26,425
BANKNIFTY22AUG32300PE,07/19/2022,11:34:00,115.65,115.65,115.65,115.65,600,425
BANKNIFTY22AUG32300PE,07/19/2022,11:36:00,115.10,115.10,115.10,115.10,25,525
BANKNIFTY22AUG32300PE,07/19/2022,11:37:00,115.10,115.10,115.10,115.10,200,525
BANKNIFTY22AUG32300PE,07/19/2022,11:38:00,118.10,118.10,118.10,118.10,25,525
BANKNIFTY22AUG32300PE,07/19/2022,11:44:00,118.10,118.10,118.10,118.10,25,750
BANKNIFTY22AUG32300PE,07/19/2022,11:48:00,119.10,119.10,119.10,119.10,25,750
BANKNIFTY22AUG32300PE,07/19/2022,11:59:00,121.35,121.35,121.35,121.35,25,750
BANKNIFTY22AUG32300PE,07/19/2022,15:15:00,121.35,121.35,121.35,121.35,25,750
BANKNIFTY22AUG32300PE,07/20/2022,09:30:00,91.00,91.00,91.00,91.00,26,775
BANKNIFTY22AUG32300PE,07/20/2022,10:03:00,81.00,81.00,81.00,81.00,25,775
BANKNIFTY22AUG32300PE,07/21/2022,12:51:00,69.35,69.35,69.35,69.35,26,750
BANKNIFTY22AUG32300PE,07/21/2022,13:20:00,71.00,71.00,71.00,71.00,75,725
BANKNIFTY22AUG32300PE,07/21/2022,13:24:00,71.50,71.50,71.50,71.50,25,725
BANKNIFTY22AUG32300PE,07/21/2022,13:33:00,71.90,71.90,71.90,71.90,25,725
BANKNIFTY22AUG32300PE,07/21/2022,14:02:00,72.70,72.70,72.70,72.70,25,725
BANKNIFTY22AUG32300PE,07/21/2022,14:19:00,72.70,72.70,72.70,72.70,25,700
BANKNIFTY22AUG32300PE,07/21/2022,14:55:00,72.70,72.70,72.70,72.70,125,700
BANKNIFTY22AUG32300PE,07/22/2022,10:21:00,58.50,59.95,58.45,59.95,527,700
BANKNIFTY22AUG32300PE,07/22/2022,10:33:00,59.00,59.00,59.00,59.00,25,1150
BANKNIFTY22AUG32300PE,07/22/2022,11:03:00,59.30,59.30,59.30,59.30,25,1150
BANKNIFTY22AUG32300PE,07/22/2022,11:29:00,60.00,60.00,60.00,60.00,50,1175
BANKNIFTY22AUG32300PE,07/22/2022,12:01:00,52.25,52.25,52.25,52.25,100,1175
BANKNIFTY22AUG32300PE,07/22/2022,12:03:00,51.40,51.40,50.90,50.90,175,1150
BANKNIFTY22AUG32300PE,07/22/2022,12:12:00,50.40,50.40,50.40,50.40,25,1050
BANKNIFTY22AUG32300PE,07/22/2022,13:31:00,50.00,50.00,50.00,50.00,100,1050
BANKNIFTY22AUG32300PE,07/22/2022,13:32:00,50.00,50.00,50.00,50.00,25,1050
BANKNIFTY22AUG32300PE,07/22/2022,13:43:00,46.25,46.25,46.25,46.25,25,950
BANKNIFTY22AUG32300PE,07/22/2022,13:54:00,45.45,45.45,45.45,45.45,175,925
BANKNIFTY22AUG32300PE,07/22/2022,14:58:00,42.35,42.35,42.35,42.35,275,775
BANKNIFTY22AUG32300PE,07/22/2022,15:05:00,41.75,41.75,41.75,41.75,25,500
BANKNIFTY22AUG32300PE,07/25/2022,13:14:00,48.15,48.15,48.15,48.15,26,475
BANKNIFTY22AUG32300PE,07/25/2022,13:37:00,52.45,52.45,52.45,52.45,75,450
BANKNIFTY22AUG32300PE,07/25/2022,13:42:00,47.50,47.50,47.50,47.50,50,450
BANKNIFTY22AUG32300PE,07/25/2022,15:18:00,45.00,45.00,45.00,45.00,75,450
BANKNIFTY22AUG32300PE,07/25/2022,15:28:00,45.00,45.00,45.00,45.00,25,450
BANKNIFTY22AUG32300PE,07/26/2022,09:52:00,47.85,47.85,47.85,47.85,26,450
BANKNIFTY22AUG32300PE,07/26/2022,10:02:00,51.90,51.90,51.90,51.90,25,425
BANKNIFTY22AUG32300PE,07/26/2022,10:30:00,51.90,51.90,51.90,51.90,25,425
BANKNIFTY22AUG32300PE,07/26/2022,10:32:00,55.00,55.00,55.00,55.00,25,425
BANKNIFTY22AUG32300PE,07/28/2022,11:52:00,23.95,23.95,23.95,23.95,26,425
BANKNIFTY22AUG32300PE,07/28/2022,15:19:00,22.20,22.20,22.20,22.20,25,400
BANKNIFTY22AUG32300PE,07/29/2022,10:02:00,20.80,20.80,20.80,20.80,126,400
BANKNIFTY22AUG32300PE,07/29/2022,10:50:00,20.35,20.35,20.35,20.35,25,425
BANKNIFTY22AUG32300PE,07/29/2022,11:39:00,20.05,20.05,20.00,20.00,125,400
BANKNIFTY22AUG32300PE,07/29/2022,12:05:00,20.00,20.00,20.00,20.00,25,450
BANKNIFTY22AUG32300PE,07/29/2022,15:15:00,19.25,19.25,19.25,19.25,25,450
