<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG36300CE,07/01/2022,13:45:00,277.25,277.25,277.25,277.25,26,0
BANKNIFTY22AUG36300CE,07/04/2022,15:27:00,333.60,333.60,333.55,333.55,52,25
BANKNIFTY22AUG36300CE,07/06/2022,13:08:00,380.65,380.65,378.80,378.80,177,25
BANKNIFTY22AUG36300CE,07/06/2022,13:14:00,385.20,385.20,385.20,385.20,25,200
BANKNIFTY22AUG36300CE,07/06/2022,13:37:00,385.20,385.20,385.20,385.20,100,225
BANKNIFTY22AUG36300CE,07/06/2022,14:17:00,366.10,366.10,366.10,366.10,100,325
BANKNIFTY22AUG36300CE,07/06/2022,14:32:00,350.00,350.00,350.00,350.00,25,425
BANKNIFTY22AUG36300CE,07/06/2022,15:11:00,341.75,341.75,341.75,341.75,25,450
BANKNIFTY22AUG36300CE,07/06/2022,15:14:00,341.75,341.75,341.75,341.75,100,450
BANKNIFTY22AUG36300CE,07/06/2022,15:26:00,374.40,374.40,374.40,374.40,25,550
BANKNIFTY22AUG36300CE,07/07/2022,09:48:00,437.00,437.00,437.00,437.00,26,575
BANKNIFTY22AUG36300CE,07/07/2022,12:33:00,461.80,461.80,461.80,461.80,50,600
BANKNIFTY22AUG36300CE,07/07/2022,12:35:00,461.80,461.80,461.80,461.80,25,600
BANKNIFTY22AUG36300CE,07/07/2022,12:44:00,452.10,452.10,452.10,452.10,75,625
BANKNIFTY22AUG36300CE,07/07/2022,12:45:00,449.50,449.50,449.50,449.50,25,625
BANKNIFTY22AUG36300CE,07/07/2022,15:22:00,496.20,496.20,496.20,496.20,25,525
BANKNIFTY22AUG36300CE,07/08/2022,09:58:00,541.85,541.85,541.85,541.85,26,500
BANKNIFTY22AUG36300CE,07/08/2022,10:56:00,536.95,536.95,536.95,536.95,25,475
BANKNIFTY22AUG36300CE,07/08/2022,11:25:00,521.05,521.05,521.05,521.05,50,450
BANKNIFTY22AUG36300CE,07/08/2022,11:57:00,521.05,521.05,521.05,521.05,25,450
BANKNIFTY22AUG36300CE,07/08/2022,12:44:00,520.40,520.40,520.40,520.40,25,425
BANKNIFTY22AUG36300CE,07/08/2022,13:38:00,520.40,544.50,520.40,544.50,1100,400
