<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP36300PE,07/18/2022,11:20:00,1800.75,1800.75,1800.75,1800.75,26,0
BANKNIFTY22SEP36300PE,07/27/2022,09:26:00,1186.45,1186.45,1186.45,1186.45,151,25
BANKNIFTY22SEP36300PE,07/27/2022,09:34:00,1148.30,1148.30,1148.30,1148.30,50,175
BANKNIFTY22SEP36300PE,07/27/2022,09:35:00,1134.90,1134.90,1134.90,1134.90,300,175
BANKNIFTY22SEP36300PE,07/27/2022,09:40:00,1127.65,1127.65,1127.65,1127.65,50,500
BANKNIFTY22SEP36300PE,07/27/2022,09:52:00,1071.85,1071.85,1071.85,1071.85,25,550
BANKNIFTY22SEP36300PE,07/27/2022,10:33:00,1033.35,1033.35,1033.35,1033.35,25,550
BANKNIFTY22SEP36300PE,07/27/2022,11:11:00,1005.45,1005.45,1005.45,1005.45,50,550
BANKNIFTY22SEP36300PE,07/27/2022,11:54:00,1000.45,1000.45,1000.45,1000.45,25,550
BANKNIFTY22SEP36300PE,07/27/2022,12:06:00,971.70,971.70,971.70,971.70,25,575
BANKNIFTY22SEP36300PE,07/27/2022,12:08:00,971.70,971.70,971.70,971.70,25,575
BANKNIFTY22SEP36300PE,07/28/2022,09:21:00,715.50,715.50,715.50,715.50,26,550
BANKNIFTY22SEP36300PE,07/28/2022,10:10:00,715.45,715.45,715.45,715.45,25,550
BANKNIFTY22SEP36300PE,07/28/2022,14:14:00,694.70,694.70,694.70,694.70,50,550
BANKNIFTY22SEP36300PE,07/28/2022,14:26:00,650.00,650.00,650.00,650.00,100,550
BANKNIFTY22SEP36300PE,07/28/2022,14:33:00,650.00,650.00,650.00,650.00,25,575
BANKNIFTY22SEP36300PE,07/28/2022,15:00:00,660.35,660.35,660.35,660.35,25,550
BANKNIFTY22SEP36300PE,07/28/2022,15:20:00,660.35,660.35,660.35,660.35,50,550
BANKNIFTY22SEP36300PE,07/29/2022,09:48:00,575.00,575.00,575.00,575.00,51,600
BANKNIFTY22SEP36300PE,07/29/2022,10:27:00,657.65,657.65,657.65,657.65,25,600
BANKNIFTY22SEP36300PE,07/29/2022,15:00:00,657.65,657.65,657.65,657.65,25,600
BANKNIFTY22SEP36300PE,07/29/2022,15:01:00,604.00,604.00,604.00,604.00,50,600
BANKNIFTY22SEP36300PE,07/29/2022,15:13:00,584.05,584.05,584.05,584.05,50,650
