<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL31600CE,07/01/2022,10:48:00,1982.20,1982.20,1982.20,1982.20,26,200
BANKNIFTY22JUL31600CE,07/01/2022,12:01:00,2012.20,2012.20,2012.20,2012.20,25,225
BANKNIFTY22JUL31600CE,07/01/2022,12:24:00,2044.40,2044.40,2044.40,2044.40,25,250
BANKNIFTY22JUL31600CE,07/01/2022,12:30:00,2044.40,2044.40,2044.40,2044.40,125,275
BANKNIFTY22JUL31600CE,07/01/2022,13:03:00,2096.15,2096.15,2096.15,2096.15,25,400
BANKNIFTY22JUL31600CE,07/01/2022,13:09:00,2141.35,2141.35,2141.35,2141.35,25,425
BANKNIFTY22JUL31600CE,07/01/2022,13:10:00,2144.20,2144.20,2144.20,2144.20,50,425
BANKNIFTY22JUL31600CE,07/01/2022,13:13:00,2122.15,2122.15,2122.15,2122.15,25,500
BANKNIFTY22JUL31600CE,07/01/2022,13:24:00,2130.75,2130.75,2130.75,2130.75,25,525
BANKNIFTY22JUL31600CE,07/01/2022,13:26:00,2132.85,2132.85,2132.85,2132.85,25,525
BANKNIFTY22JUL31600CE,07/01/2022,13:29:00,2119.20,2119.20,2111.80,2111.80,50,575
BANKNIFTY22JUL31600CE,07/01/2022,13:41:00,2134.75,2134.75,2134.75,2134.75,25,625
BANKNIFTY22JUL31600CE,07/01/2022,13:43:00,2134.15,2134.15,2134.15,2134.15,25,650
BANKNIFTY22JUL31600CE,07/01/2022,13:45:00,2171.30,2171.30,2171.30,2171.30,125,675
BANKNIFTY22JUL31600CE,07/01/2022,13:46:00,2155.50,2155.50,2155.50,2155.50,100,675
BANKNIFTY22JUL31600CE,07/01/2022,13:52:00,2167.60,2167.60,2167.60,2167.60,100,875
BANKNIFTY22JUL31600CE,07/01/2022,13:56:00,2150.85,2150.85,2150.85,2150.85,25,975
BANKNIFTY22JUL31600CE,07/01/2022,14:32:00,2155.95,2155.95,2155.95,2155.95,25,1000
BANKNIFTY22JUL31600CE,07/01/2022,14:39:00,2157.00,2157.00,2157.00,2157.00,25,1025
BANKNIFTY22JUL31600CE,07/01/2022,15:01:00,2188.15,2188.15,2188.15,2188.15,25,1050
BANKNIFTY22JUL31600CE,07/07/2022,11:58:00,3199.25,3199.25,3199.25,3199.25,126,1075
BANKNIFTY22JUL31600CE,07/07/2022,12:04:00,3221.35,3221.35,3221.35,3221.35,250,1200
