<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22OCT34000PE,07/29/2022,11:01:00,275.00,275.00,275.00,275.00,101,0
BANKNIFTY22OCT34000PE,07/29/2022,11:10:00,300.00,300.00,300.00,300.00,125,100
BANKNIFTY22OCT34000PE,07/29/2022,11:11:00,300.00,300.00,300.00,300.00,200,225
BANKNIFTY22OCT34000PE,07/29/2022,11:39:00,280.05,280.05,280.05,280.05,25,425
BANKNIFTY22OCT34000PE,07/29/2022,11:49:00,300.00,300.00,300.00,300.00,25,450
BANKNIFTY22OCT34000PE,07/29/2022,14:04:00,310.00,310.00,310.00,310.00,25,475
BANKNIFTY22OCT34000PE,07/29/2022,14:19:00,318.10,318.10,318.10,318.10,50,500
BANKNIFTY22OCT34000PE,07/29/2022,14:26:00,318.10,318.10,318.10,318.10,25,500
BANKNIFTY22OCT34000PE,07/29/2022,14:41:00,318.65,318.65,318.65,318.65,25,500
BANKNIFTY22OCT34000PE,07/29/2022,15:01:00,318.65,318.65,318.65,318.65,25,500
BANKNIFTY22OCT34000PE,07/29/2022,15:08:00,312.10,312.10,312.10,312.10,25,500
BANKNIFTY22OCT34000PE,07/29/2022,15:18:00,309.00,309.00,309.00,309.00,50,500
BANKNIFTY22OCT34000PE,07/29/2022,15:26:00,310.00,313.05,310.00,313.05,50,550
BANKNIFTY22OCT34000PE,07/29/2022,15:28:00,320.00,320.00,320.00,320.00,25,575
