<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22AUG29500CE,07/01/2022,09:26:00,4071.35,4071.35,4071.35,4071.35,26,0
BANKNIFTY22AUG29500CE,07/01/2022,09:47:00,4007.10,4007.10,4007.10,4007.10,25,25
BANKNIFTY22AUG29500CE,07/01/2022,10:23:00,4006.95,4006.95,4006.95,4006.95,25,50
BANKNIFTY22AUG29500CE,07/01/2022,13:43:00,4006.95,4006.95,4006.95,4006.95,25,75
BANKNIFTY22AUG29500CE,07/01/2022,14:14:00,4129.20,4129.20,4129.20,4129.20,25,50
BANKNIFTY22AUG29500CE,07/13/2022,11:26:00,5686.20,5686.20,5686.20,5686.20,26,25
BANKNIFTY22AUG29500CE,07/13/2022,13:39:00,5418.15,5418.15,5418.15,5418.15,25,50
BANKNIFTY22AUG29500CE,07/13/2022,15:19:00,5418.15,5418.15,5418.15,5418.15,25,25
BANKNIFTY22AUG29500CE,07/18/2022,09:32:00,5494.85,5494.85,5494.85,5494.85,26,50
BANKNIFTY22AUG29500CE,07/20/2022,12:33:00,6620.65,6620.65,6620.65,6620.65,26,75
BANKNIFTY22AUG29500CE,07/20/2022,12:44:00,6700.00,6700.00,6700.00,6700.00,25,75
BANKNIFTY22AUG29500CE,07/27/2022,09:52:00,6900.00,6900.00,6900.00,6900.00,26,75
BANKNIFTY22AUG29500CE,07/27/2022,13:16:00,7036.00,7036.00,7036.00,7036.00,25,75
BANKNIFTY22AUG29500CE,07/27/2022,13:17:00,7187.50,7187.50,7187.50,7187.50,50,75
BANKNIFTY22AUG29500CE,07/27/2022,13:18:00,7184.95,7184.95,7184.95,7184.95,25,75
BANKNIFTY22AUG29500CE,07/27/2022,13:20:00,7202.00,7202.00,7202.00,7202.00,25,125
BANKNIFTY22AUG29500CE,07/27/2022,13:39:00,7229.35,7229.35,7229.35,7229.35,25,150
BANKNIFTY22AUG29500CE,07/28/2022,11:27:00,7391.45,7391.45,7391.45,7391.45,501,175
BANKNIFTY22AUG29500CE,07/28/2022,12:40:00,7536.90,7536.90,7536.90,7536.90,100,675
BANKNIFTY22AUG29500CE,07/29/2022,10:07:00,7993.75,7993.75,7993.75,7993.75,26,775
BANKNIFTY22AUG29500CE,07/29/2022,10:08:00,7988.15,7988.15,7988.15,7988.15,50,775
BANKNIFTY22AUG29500CE,07/29/2022,14:46:00,7845.95,7845.95,7845.95,7845.95,400,775
