<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY23MAR34500PE,07/07/2022,15:27:00,2500.00,2500.00,2500.00,2500.00,26,25
BANKNIFTY23MAR34500PE,07/08/2022,09:44:00,2100.00,2100.00,2100.00,2100.00,26,25
BANKNIFTY23MAR34500PE,07/21/2022,09:45:00,1600.00,1600.00,1600.00,1600.00,26,25
BANKNIFTY23MAR34500PE,07/21/2022,10:47:00,1500.00,1500.00,1500.00,1500.00,25,50
BANKNIFTY23MAR34500PE,07/25/2022,13:56:00,1200.00,1200.00,1200.00,1200.00,26,50
