<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22OCT37000PE,07/29/2022,09:57:00,1035.00,1035.00,1035.00,1035.00,26,0
BANKNIFTY22OCT37000PE,07/29/2022,10:14:00,1035.00,1035.00,1035.00,1035.00,25,25
BANKNIFTY22OCT37000PE,07/29/2022,10:20:00,1073.05,1073.05,1073.05,1073.05,25,25
BANKNIFTY22OCT37000PE,07/29/2022,10:32:00,1090.10,1090.10,1090.10,1090.10,50,75
BANKNIFTY22OCT37000PE,07/29/2022,10:36:00,1160.00,1160.00,1160.00,1160.00,25,75
BANKNIFTY22OCT37000PE,07/29/2022,10:41:00,1160.00,1160.00,1160.00,1160.00,25,100
BANKNIFTY22OCT37000PE,07/29/2022,10:46:00,1072.00,1072.00,1072.00,1072.00,25,125
BANKNIFTY22OCT37000PE,07/29/2022,10:48:00,1075.00,1075.00,1075.00,1075.00,25,150
BANKNIFTY22OCT37000PE,07/29/2022,11:00:00,1072.00,1072.00,1071.70,1071.70,75,175
BANKNIFTY22OCT37000PE,07/29/2022,11:08:00,1060.00,1060.00,1060.00,1060.00,150,250
BANKNIFTY22OCT37000PE,07/29/2022,11:13:00,1035.60,1035.60,1035.60,1035.60,25,325
BANKNIFTY22OCT37000PE,07/29/2022,11:21:00,1060.10,1060.10,1060.10,1060.10,100,350
BANKNIFTY22OCT37000PE,07/29/2022,11:22:00,1060.10,1060.10,1060.10,1060.10,100,350
BANKNIFTY22OCT37000PE,07/29/2022,11:33:00,1011.70,1011.70,1011.70,1011.70,75,450
BANKNIFTY22OCT37000PE,07/29/2022,11:58:00,1011.70,1011.70,1011.70,1011.70,25,525
BANKNIFTY22OCT37000PE,07/29/2022,12:26:00,1010.00,1010.00,1010.00,1010.00,100,550
BANKNIFTY22OCT37000PE,07/29/2022,12:43:00,1010.00,1010.00,1010.00,1010.00,25,550
BANKNIFTY22OCT37000PE,07/29/2022,12:53:00,994.05,994.05,994.05,994.05,25,675
BANKNIFTY22OCT37000PE,07/29/2022,13:04:00,994.05,994.05,994.05,994.05,25,700
BANKNIFTY22OCT37000PE,07/29/2022,13:11:00,1005.00,1005.00,1005.00,1005.00,25,725
BANKNIFTY22OCT37000PE,07/29/2022,13:12:00,1001.85,1001.85,1001.85,1001.85,25,750
BANKNIFTY22OCT37000PE,07/29/2022,13:13:00,1008.50,1008.50,1008.50,1008.50,100,750
BANKNIFTY22OCT37000PE,07/29/2022,13:18:00,1004.15,1004.15,1004.15,1004.15,25,875
BANKNIFTY22OCT37000PE,07/29/2022,13:23:00,1004.30,1004.30,1004.30,1004.30,25,900
BANKNIFTY22OCT37000PE,07/29/2022,13:33:00,1008.40,1008.40,1008.40,1008.40,50,925
BANKNIFTY22OCT37000PE,07/29/2022,13:36:00,1030.00,1030.00,1030.00,1030.00,25,975
BANKNIFTY22OCT37000PE,07/29/2022,13:42:00,1040.75,1040.75,1040.75,1040.75,50,1000
BANKNIFTY22OCT37000PE,07/29/2022,13:46:00,1050.00,1050.00,1050.00,1050.00,25,1050
BANKNIFTY22OCT37000PE,07/29/2022,13:50:00,1035.35,1035.35,1035.35,1035.35,25,1075
BANKNIFTY22OCT37000PE,07/29/2022,14:00:00,1035.00,1035.00,1035.00,1035.00,25,1100
BANKNIFTY22OCT37000PE,07/29/2022,14:02:00,1055.15,1055.15,1055.15,1055.15,100,1100
BANKNIFTY22OCT37000PE,07/29/2022,14:07:00,1070.00,1070.00,1070.00,1070.00,150,1100
BANKNIFTY22OCT37000PE,07/29/2022,14:18:00,1064.20,1064.20,1064.20,1064.20,50,1100
BANKNIFTY22OCT37000PE,07/29/2022,14:19:00,1070.00,1070.00,1070.00,1070.00,100,1100
BANKNIFTY22OCT37000PE,07/29/2022,15:25:00,1000.00,1000.00,1000.00,1000.00,25,1250
BANKNIFTY22OCT37000PE,07/29/2022,15:29:00,996.50,996.50,996.50,996.50,100,1275
