<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC40500CE,07/06/2022,13:08:00,228.00,228.00,228.00,228.00,26,75
BANKNIFTY22DEC40500CE,07/15/2022,10:05:00,230.00,230.00,230.00,230.00,26,100
BANKNIFTY22DEC40500CE,07/15/2022,10:06:00,230.00,230.00,230.00,230.00,25,125
BANKNIFTY22DEC40500CE,07/15/2022,12:30:00,230.00,230.00,230.00,230.00,25,150
BANKNIFTY22DEC40500CE,07/18/2022,10:22:00,230.00,230.00,230.00,230.00,26,175
BANKNIFTY22DEC40500CE,07/18/2022,12:58:00,230.00,230.00,230.00,230.00,25,200
BANKNIFTY22DEC40500CE,07/19/2022,09:18:00,249.95,249.95,249.95,249.95,51,225
BANKNIFTY22DEC40500CE,07/19/2022,09:20:00,250.00,250.00,250.00,250.00,25,225
BANKNIFTY22DEC40500CE,07/19/2022,10:24:00,275.00,275.00,275.00,275.00,25,300
BANKNIFTY22DEC40500CE,07/19/2022,10:30:00,290.00,290.00,290.00,290.00,25,325
BANKNIFTY22DEC40500CE,07/19/2022,11:11:00,290.00,290.00,290.00,290.00,25,325
BANKNIFTY22DEC40500CE,07/19/2022,14:49:00,300.00,300.00,300.00,300.00,25,350
BANKNIFTY22DEC40500CE,07/20/2022,09:15:00,299.85,299.85,299.85,299.85,26,375
BANKNIFTY22DEC40500CE,07/20/2022,12:55:00,375.00,375.00,375.00,375.00,25,400
BANKNIFTY22DEC40500CE,07/20/2022,14:08:00,400.00,400.00,400.00,400.00,25,400
BANKNIFTY22DEC40500CE,07/20/2022,15:21:00,400.00,400.00,400.00,400.00,25,425
BANKNIFTY22DEC40500CE,07/21/2022,10:48:00,400.00,400.00,400.00,400.00,26,450
BANKNIFTY22DEC40500CE,07/21/2022,13:01:00,400.00,400.00,400.00,400.00,25,450
BANKNIFTY22DEC40500CE,07/21/2022,13:18:00,400.00,400.00,400.00,400.00,25,475
BANKNIFTY22DEC40500CE,07/21/2022,13:27:00,400.00,400.00,400.00,400.00,25,500
BANKNIFTY22DEC40500CE,07/21/2022,13:37:00,400.00,400.00,400.00,400.00,25,525
BANKNIFTY22DEC40500CE,07/21/2022,14:14:00,375.15,375.15,375.15,375.15,25,550
BANKNIFTY22DEC40500CE,07/21/2022,14:19:00,375.15,375.15,375.15,375.15,25,575
BANKNIFTY22DEC40500CE,07/22/2022,09:45:00,400.00,400.00,400.00,400.00,26,600
BANKNIFTY22DEC40500CE,07/22/2022,10:25:00,450.00,450.00,450.00,450.00,25,625
BANKNIFTY22DEC40500CE,07/22/2022,11:45:00,450.00,450.00,450.00,450.00,25,650
BANKNIFTY22DEC40500CE,07/22/2022,11:46:00,350.05,350.05,350.05,350.05,25,650
BANKNIFTY22DEC40500CE,07/22/2022,12:23:00,450.00,450.00,450.00,450.00,25,700
BANKNIFTY22DEC40500CE,07/22/2022,13:38:00,450.00,450.00,450.00,450.00,25,700
BANKNIFTY22DEC40500CE,07/22/2022,14:38:00,500.00,500.00,500.00,500.00,25,725
BANKNIFTY22DEC40500CE,07/22/2022,15:12:00,500.00,500.00,500.00,500.00,25,700
BANKNIFTY22DEC40500CE,07/25/2022,10:21:00,320.00,320.00,320.00,320.00,26,725
BANKNIFTY22DEC40500CE,07/25/2022,15:16:00,475.00,475.00,475.00,475.00,25,725
BANKNIFTY22DEC40500CE,07/26/2022,11:08:00,301.00,301.00,301.00,301.00,26,750
BANKNIFTY22DEC40500CE,07/26/2022,11:10:00,450.00,450.00,450.00,450.00,25,775
BANKNIFTY22DEC40500CE,07/26/2022,11:49:00,450.00,450.00,450.00,450.00,25,775
BANKNIFTY22DEC40500CE,07/26/2022,12:23:00,450.00,450.00,450.00,450.00,25,800
BANKNIFTY22DEC40500CE,07/26/2022,13:01:00,449.90,449.90,449.90,449.90,25,825
BANKNIFTY22DEC40500CE,07/26/2022,15:21:00,429.90,429.90,429.90,429.90,25,850
BANKNIFTY22DEC40500CE,07/27/2022,12:07:00,351.00,351.00,351.00,351.00,26,875
BANKNIFTY22DEC40500CE,07/27/2022,12:10:00,490.00,490.00,490.00,490.00,25,900
BANKNIFTY22DEC40500CE,07/27/2022,12:26:00,490.00,490.00,490.00,490.00,25,900
BANKNIFTY22DEC40500CE,07/27/2022,15:25:00,489.90,489.90,489.90,489.90,25,925
BANKNIFTY22DEC40500CE,07/28/2022,09:49:00,590.00,590.00,590.00,590.00,26,950
BANKNIFTY22DEC40500CE,07/28/2022,11:42:00,600.00,600.00,600.00,600.00,25,975
BANKNIFTY22DEC40500CE,07/28/2022,11:45:00,618.00,618.00,618.00,618.00,25,975
BANKNIFTY22DEC40500CE,07/28/2022,15:00:00,618.00,618.00,618.00,618.00,25,1000
BANKNIFTY22DEC40500CE,07/28/2022,15:02:00,550.00,550.00,550.00,550.00,25,1025
BANKNIFTY22DEC40500CE,07/28/2022,15:12:00,600.00,600.00,600.00,600.00,50,1050
BANKNIFTY22DEC40500CE,07/28/2022,15:14:00,580.00,580.00,580.00,580.00,25,1050
BANKNIFTY22DEC40500CE,07/28/2022,15:24:00,618.00,618.00,618.00,618.00,25,1100
BANKNIFTY22DEC40500CE,07/28/2022,15:27:00,580.00,580.00,580.00,580.00,100,1100
BANKNIFTY22DEC40500CE,07/28/2022,15:28:00,580.05,580.05,580.05,580.05,25,1200
BANKNIFTY22DEC40500CE,07/29/2022,13:41:00,588.00,588.00,588.00,588.00,26,1225
