<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC36000CE,07/01/2022,10:34:00,1294.00,1294.05,1294.00,1294.05,52,425
BANKNIFTY22DEC36000CE,07/01/2022,12:23:00,1280.00,1280.00,1280.00,1280.00,25,425
BANKNIFTY22DEC36000CE,07/01/2022,15:00:00,1280.00,1280.00,1280.00,1280.00,25,450
BANKNIFTY22DEC36000CE,07/06/2022,13:14:00,1500.00,1500.00,1500.00,1500.00,26,450
BANKNIFTY22DEC36000CE,07/07/2022,10:06:00,1700.00,1700.00,1700.00,1700.00,26,450
BANKNIFTY22DEC36000CE,07/07/2022,14:31:00,1751.00,1751.00,1751.00,1751.00,25,450
BANKNIFTY22DEC36000CE,07/08/2022,10:11:00,1887.60,1887.60,1887.60,1887.60,26,475
BANKNIFTY22DEC36000CE,07/08/2022,12:52:00,1716.35,1716.35,1716.35,1716.35,75,450
BANKNIFTY22DEC36000CE,07/11/2022,14:25:00,2000.00,2000.00,2000.00,2000.00,26,400
BANKNIFTY22DEC36000CE,07/13/2022,11:39:00,2388.35,2388.35,2388.35,2388.35,26,375
BANKNIFTY22DEC36000CE,07/14/2022,12:31:00,1661.00,1661.00,1661.00,1661.00,26,400
BANKNIFTY22DEC36000CE,07/14/2022,14:33:00,1520.00,1520.00,1520.00,1520.00,25,425
BANKNIFTY22DEC36000CE,07/14/2022,14:43:00,1520.00,1520.00,1520.00,1520.00,25,400
BANKNIFTY22DEC36000CE,07/18/2022,12:17:00,1519.95,1519.95,1519.90,1519.90,52,400
BANKNIFTY22DEC36000CE,07/18/2022,12:20:00,1520.00,1520.00,1520.00,1520.00,225,450
BANKNIFTY22DEC36000CE,07/18/2022,13:02:00,1520.00,1520.00,1520.00,1520.00,50,575
BANKNIFTY22DEC36000CE,07/18/2022,14:33:00,1839.05,1839.05,1839.05,1839.05,25,600
BANKNIFTY22DEC36000CE,07/18/2022,14:46:00,1839.05,1839.05,1839.05,1839.05,75,625
BANKNIFTY22DEC36000CE,07/18/2022,15:03:00,1800.00,1800.00,1800.00,1800.00,25,575
BANKNIFTY22DEC36000CE,07/19/2022,09:33:00,1695.60,1695.60,1695.50,1695.50,77,575
BANKNIFTY22DEC36000CE,07/19/2022,09:51:00,1720.00,1720.00,1720.00,1720.00,75,550
BANKNIFTY22DEC36000CE,07/19/2022,09:53:00,1720.00,1720.00,1720.00,1720.00,25,550
BANKNIFTY22DEC36000CE,07/19/2022,10:08:00,1720.00,1720.00,1720.00,1720.00,125,650
BANKNIFTY22DEC36000CE,07/20/2022,10:09:00,1750.00,1750.00,1750.00,1750.00,26,725
BANKNIFTY22DEC36000CE,07/20/2022,10:39:00,1800.05,1800.05,1800.05,1800.05,25,725
BANKNIFTY22DEC36000CE,07/20/2022,11:26:00,2099.85,2100.00,2099.85,2100.00,50,750
BANKNIFTY22DEC36000CE,07/20/2022,13:52:00,2100.00,2100.00,2100.00,2100.00,25,775
BANKNIFTY22DEC36000CE,07/20/2022,15:08:00,1930.00,1930.00,1930.00,1930.00,25,750
BANKNIFTY22DEC36000CE,07/21/2022,09:32:00,2000.00,2000.00,2000.00,2000.00,26,750
BANKNIFTY22DEC36000CE,07/21/2022,09:39:00,2000.00,2000.00,2000.00,2000.00,25,750
BANKNIFTY22DEC36000CE,07/21/2022,10:26:00,2020.00,2020.00,2020.00,2020.00,25,750
BANKNIFTY22DEC36000CE,07/21/2022,11:29:00,2095.00,2095.00,2095.00,2095.00,50,750
BANKNIFTY22DEC36000CE,07/21/2022,12:10:00,2095.00,2095.00,2095.00,2095.00,25,800
BANKNIFTY22DEC36000CE,07/21/2022,14:04:00,2032.15,2032.15,2032.15,2032.15,25,800
BANKNIFTY22DEC36000CE,07/21/2022,15:29:00,2032.15,2032.15,2032.15,2032.15,25,825
BANKNIFTY22DEC36000CE,07/22/2022,09:19:00,2185.65,2185.65,2185.65,2185.65,26,0
BANKNIFTY22DEC36000CE,07/22/2022,09:23:00,2200.00,2200.00,2200.00,2200.00,50,875
BANKNIFTY22DEC36000CE,07/22/2022,09:29:00,2200.00,2200.00,2200.00,2200.00,25,900
BANKNIFTY22DEC36000CE,07/22/2022,12:43:00,2388.00,2388.00,2388.00,2388.00,25,925
BANKNIFTY22DEC36000CE,07/22/2022,15:03:00,2388.00,2388.00,2388.00,2388.00,25,925
BANKNIFTY22DEC36000CE,07/22/2022,15:12:00,2200.00,2200.00,2200.00,2200.00,50,950
BANKNIFTY22DEC36000CE,07/25/2022,09:15:00,2492.95,2493.00,2492.95,2493.00,77,975
BANKNIFTY22DEC36000CE,07/25/2022,09:18:00,2493.00,2493.00,2493.00,2493.00,25,1025
BANKNIFTY22DEC36000CE,07/25/2022,12:16:00,2493.00,2493.00,2493.00,2493.00,25,1025
BANKNIFTY22DEC36000CE,07/25/2022,12:23:00,2135.10,2135.10,2135.10,2135.10,25,1025
BANKNIFTY22DEC36000CE,07/25/2022,12:43:00,2135.10,2135.10,2135.10,2135.10,50,1000
BANKNIFTY22DEC36000CE,07/25/2022,15:25:00,2494.25,2494.25,2494.25,2494.25,50,1050
BANKNIFTY22DEC36000CE,07/26/2022,15:24:00,2200.00,2200.00,2199.00,2199.00,76,1000
BANKNIFTY22DEC36000CE,07/26/2022,15:26:00,2199.00,2199.00,2199.00,2199.00,50,1000
BANKNIFTY22DEC36000CE,07/26/2022,15:29:00,2778.80,2778.80,2778.80,2778.80,25,925
BANKNIFTY22DEC36000CE,07/27/2022,09:19:00,2230.00,2230.15,2219.95,2219.95,128,950
BANKNIFTY22DEC36000CE,07/27/2022,10:15:00,2219.95,2219.95,2219.95,2219.95,25,950
BANKNIFTY22DEC36000CE,07/27/2022,11:03:00,2306.75,2306.75,2306.75,2306.75,25,975
BANKNIFTY22DEC36000CE,07/27/2022,11:13:00,2307.00,2307.00,2307.00,2307.00,25,975
BANKNIFTY22DEC36000CE,07/28/2022,13:28:00,2598.80,2598.80,2598.80,2598.80,26,875
BANKNIFTY22DEC36000CE,07/28/2022,14:41:00,2700.00,2700.00,2700.00,2700.00,50,875
BANKNIFTY22DEC36000CE,07/28/2022,15:08:00,2800.00,2800.00,2800.00,2800.00,25,875
BANKNIFTY22DEC36000CE,07/29/2022,09:48:00,2910.00,2910.00,2910.00,2910.00,26,875
BANKNIFTY22DEC36000CE,07/29/2022,10:34:00,2700.00,2700.00,2700.00,2700.00,25,875
BANKNIFTY22DEC36000CE,07/29/2022,11:15:00,2700.00,2700.00,2700.00,2700.00,50,875
