<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22SEP39000CE,07/01/2022,09:15:00,165.15,165.15,165.10,165.10,77,2750
BANKNIFTY22SEP39000CE,07/01/2022,09:22:00,165.05,165.05,142.05,142.05,50,2825
BANKNIFTY22SEP39000CE,07/01/2022,09:31:00,142.00,142.00,142.00,142.00,25,2875
BANKNIFTY22SEP39000CE,07/01/2022,09:35:00,140.00,140.00,140.00,140.00,25,2875
BANKNIFTY22SEP39000CE,07/01/2022,09:38:00,140.00,140.00,140.00,140.00,100,2900
BANKNIFTY22SEP39000CE,07/01/2022,09:40:00,143.40,143.40,143.40,143.40,25,2900
BANKNIFTY22SEP39000CE,07/01/2022,09:47:00,144.20,145.00,144.20,145.00,75,3025
BANKNIFTY22SEP39000CE,07/01/2022,09:49:00,142.80,142.80,142.80,142.80,75,3025
BANKNIFTY22SEP39000CE,07/01/2022,09:57:00,159.70,159.70,159.70,159.70,25,3125
BANKNIFTY22SEP39000CE,07/01/2022,10:04:00,145.00,145.00,145.00,145.00,25,3150
BANKNIFTY22SEP39000CE,07/01/2022,10:16:00,139.75,139.75,139.75,139.75,25,3175
BANKNIFTY22SEP39000CE,07/01/2022,10:19:00,135.90,135.90,135.90,135.90,25,3150
BANKNIFTY22SEP39000CE,07/01/2022,10:23:00,135.90,135.90,135.90,135.90,25,3150
BANKNIFTY22SEP39000CE,07/01/2022,10:32:00,144.40,144.40,144.40,144.40,25,3150
BANKNIFTY22SEP39000CE,07/01/2022,10:34:00,144.25,144.25,144.25,144.25,25,3150
BANKNIFTY22SEP39000CE,07/01/2022,10:49:00,147.20,147.20,147.20,147.20,25,3200
BANKNIFTY22SEP39000CE,07/01/2022,10:50:00,144.80,145.80,144.70,144.70,100,3300
BANKNIFTY22SEP39000CE,07/01/2022,10:56:00,144.70,144.70,144.70,144.70,50,3325
BANKNIFTY22SEP39000CE,07/01/2022,11:02:00,145.00,145.00,145.00,145.00,25,3350
