<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22JUL29200PE,07/01/2022,09:47:00,68.10,68.10,54.20,63.80,1077,1300
BANKNIFTY22JUL29200PE,07/01/2022,09:48:00,61.55,61.55,61.55,61.55,25,1300
BANKNIFTY22JUL29200PE,07/01/2022,09:49:00,61.10,61.10,61.10,61.10,25,1300
BANKNIFTY22JUL29200PE,07/01/2022,09:58:00,63.20,63.20,63.20,63.20,125,1000
BANKNIFTY22JUL29200PE,07/01/2022,10:14:00,61.10,61.10,61.10,61.10,50,1125
BANKNIFTY22JUL29200PE,07/01/2022,11:35:00,59.20,59.20,59.20,59.20,25,1075
BANKNIFTY22JUL29200PE,07/01/2022,11:40:00,56.60,56.60,56.60,56.60,25,1100
BANKNIFTY22JUL29200PE,07/01/2022,13:19:00,47.50,51.95,46.45,51.95,1750,1075
BANKNIFTY22JUL29200PE,07/01/2022,13:20:00,50.90,51.35,50.90,51.35,50,1075
BANKNIFTY22JUL29200PE,07/01/2022,13:21:00,50.95,50.95,50.95,50.95,25,1225
BANKNIFTY22JUL29200PE,07/01/2022,13:22:00,48.55,48.95,48.55,48.95,875,1225
BANKNIFTY22JUL29200PE,07/01/2022,13:23:00,48.95,48.95,48.95,48.95,100,1225
BANKNIFTY22JUL29200PE,07/01/2022,13:24:00,48.90,51.05,48.90,51.05,325,1225
BANKNIFTY22JUL29200PE,07/01/2022,13:25:00,48.95,48.95,48.95,48.95,350,1225
BANKNIFTY22JUL29200PE,07/01/2022,13:55:00,46.80,46.80,46.80,46.80,100,775
BANKNIFTY22JUL29200PE,07/01/2022,14:04:00,47.60,47.60,47.60,47.60,25,725
BANKNIFTY22JUL29200PE,07/01/2022,14:54:00,45.00,45.00,45.00,45.00,50,700
BANKNIFTY22JUL29200PE,07/01/2022,15:24:00,36.45,36.45,36.45,36.45,150,650
BANKNIFTY22JUL29200PE,07/01/2022,15:28:00,35.60,35.60,35.60,35.60,100,650
BANKNIFTY22JUL29200PE,07/04/2022,09:16:00,35.00,35.05,35.00,35.05,52,650
BANKNIFTY22JUL29200PE,07/04/2022,09:24:00,35.05,35.05,35.05,35.05,50,700
BANKNIFTY22JUL29200PE,07/04/2022,09:28:00,33.00,33.00,33.00,33.00,25,700
BANKNIFTY22JUL29200PE,07/04/2022,09:32:00,33.00,33.00,33.00,33.00,50,675
BANKNIFTY22JUL29200PE,07/04/2022,09:39:00,33.10,33.10,33.10,33.10,50,650
BANKNIFTY22JUL29200PE,07/04/2022,09:40:00,33.10,33.10,33.10,33.10,25,650
BANKNIFTY22JUL29200PE,07/04/2022,10:17:00,33.10,33.10,33.10,33.10,25,700
BANKNIFTY22JUL29200PE,07/04/2022,10:18:00,33.10,33.10,33.10,33.10,25,700
BANKNIFTY22JUL29200PE,07/04/2022,10:19:00,33.10,33.10,33.10,33.10,50,700
BANKNIFTY22JUL29200PE,07/04/2022,10:25:00,33.10,33.10,33.10,33.10,100,800
BANKNIFTY22JUL29200PE,07/04/2022,14:16:00,26.40,26.40,26.40,26.40,200,900
BANKNIFTY22JUL29200PE,07/04/2022,14:53:00,26.20,26.20,26.20,26.20,50,900
BANKNIFTY22JUL29200PE,07/04/2022,15:21:00,22.50,22.50,22.50,22.50,25,900
BANKNIFTY22JUL29200PE,07/04/2022,15:25:00,22.50,22.50,22.50,22.50,25,900
BANKNIFTY22JUL29200PE,07/05/2022,09:58:00,20.80,20.80,20.80,20.80,26,900
BANKNIFTY22JUL29200PE,07/05/2022,10:12:00,20.00,20.00,20.00,20.00,25,925
BANKNIFTY22JUL29200PE,07/05/2022,10:34:00,19.95,19.95,19.95,19.95,25,925
BANKNIFTY22JUL29200PE,07/05/2022,13:54:00,19.35,19.35,19.35,19.35,25,950
BANKNIFTY22JUL29200PE,07/05/2022,14:33:00,17.80,17.80,17.80,17.80,25,925
BANKNIFTY22JUL29200PE,07/05/2022,15:02:00,17.80,17.80,17.80,17.80,25,900
BANKNIFTY22JUL29200PE,07/07/2022,09:24:00,16.85,16.85,16.85,16.85,26,875
BANKNIFTY22JUL29200PE,07/07/2022,09:32:00,17.95,17.95,17.95,17.95,300,875
BANKNIFTY22JUL29200PE,07/07/2022,12:52:00,17.95,17.95,17.95,17.95,25,850
BANKNIFTY22JUL29200PE,07/07/2022,14:24:00,13.70,13.70,13.70,13.70,25,850
BANKNIFTY22JUL29200PE,07/07/2022,15:25:00,13.20,13.20,13.20,13.20,175,850
BANKNIFTY22JUL29200PE,07/08/2022,09:24:00,13.45,13.45,13.45,13.45,26,750
BANKNIFTY22JUL29200PE,07/08/2022,10:21:00,14.80,14.80,14.80,14.80,25,750
BANKNIFTY22JUL29200PE,07/08/2022,10:24:00,14.80,14.80,13.35,13.35,950,750
BANKNIFTY22JUL29200PE,07/08/2022,10:38:00,12.95,12.95,12.95,12.95,25,800
BANKNIFTY22JUL29200PE,07/08/2022,10:39:00,12.95,12.95,12.95,12.95,25,800
BANKNIFTY22JUL29200PE,07/11/2022,10:06:00,8.15,8.15,8.15,8.15,26,800
BANKNIFTY22JUL29200PE,07/11/2022,13:39:00,8.90,8.90,8.90,8.90,25,825
BANKNIFTY22JUL29200PE,07/11/2022,13:42:00,9.75,9.75,9.75,9.75,25,825
BANKNIFTY22JUL29200PE,07/11/2022,14:25:00,9.75,10.70,9.75,10.70,50,800
BANKNIFTY22JUL29200PE,07/11/2022,15:07:00,10.70,10.70,10.70,10.70,125,775
BANKNIFTY22JUL29200PE,07/11/2022,15:13:00,11.40,11.40,11.40,11.40,25,775
BANKNIFTY22JUL29200PE,07/12/2022,10:50:00,12.00,12.00,12.00,12.00,26,750
BANKNIFTY22JUL29200PE,07/12/2022,11:10:00,11.95,11.95,11.95,11.95,25,775
BANKNIFTY22JUL29200PE,07/12/2022,11:25:00,10.75,10.75,10.75,10.75,25,800
BANKNIFTY22JUL29200PE,07/12/2022,13:29:00,10.75,10.75,10.75,10.75,25,800
BANKNIFTY22JUL29200PE,07/12/2022,13:40:00,10.75,10.75,10.75,10.75,25,825
BANKNIFTY22JUL29200PE,07/13/2022,09:51:00,3.95,3.95,3.95,3.95,26,800
BANKNIFTY22JUL29200PE,07/13/2022,09:53:00,4.40,4.40,4.40,4.40,25,800
BANKNIFTY22JUL29200PE,07/13/2022,10:04:00,4.90,4.90,4.90,4.90,25,775
BANKNIFTY22JUL29200PE,07/14/2022,14:24:00,4.45,4.45,4.45,4.45,26,775
BANKNIFTY22JUL29200PE,07/14/2022,14:48:00,4.95,4.95,4.95,4.95,100,775
BANKNIFTY22JUL29200PE,07/19/2022,10:54:00,3.05,3.05,3.05,3.05,26,775
BANKNIFTY22JUL29200PE,07/21/2022,13:53:00,3.05,3.05,3.05,3.05,26,775
BANKNIFTY22JUL29200PE,07/21/2022,14:21:00,3.00,3.00,3.00,3.00,50,775
BANKNIFTY22JUL29200PE,07/21/2022,14:38:00,3.00,3.00,3.00,3.00,100,775
BANKNIFTY22JUL29200PE,07/21/2022,14:48:00,3.00,3.00,3.00,3.00,525,800
BANKNIFTY22JUL29200PE,07/21/2022,14:53:00,3.00,3.00,3.00,3.00,25,1025
BANKNIFTY22JUL29200PE,07/21/2022,15:01:00,2.95,2.95,2.90,2.90,100,1050
BANKNIFTY22JUL29200PE,07/21/2022,15:02:00,2.90,2.90,2.90,2.90,75,1050
BANKNIFTY22JUL29200PE,07/22/2022,09:15:00,2.80,2.95,2.25,2.90,351,1125
BANKNIFTY22JUL29200PE,07/22/2022,09:17:00,2.95,2.95,2.60,2.70,950,1350
BANKNIFTY22JUL29200PE,07/22/2022,09:18:00,2.75,2.75,2.75,2.75,200,1350
BANKNIFTY22JUL29200PE,07/22/2022,09:19:00,2.65,2.70,2.65,2.70,525,1350
BANKNIFTY22JUL29200PE,07/22/2022,09:20:00,2.75,2.75,2.65,2.75,1825,2250
BANKNIFTY22JUL29200PE,07/22/2022,09:21:00,2.70,2.75,2.70,2.75,175,2250
BANKNIFTY22JUL29200PE,07/22/2022,09:22:00,2.75,2.75,2.70,2.75,675,2250
BANKNIFTY22JUL29200PE,07/22/2022,09:26:00,2.65,2.80,2.65,2.75,7650,2850
BANKNIFTY22JUL29200PE,07/22/2022,09:27:00,2.75,2.80,2.70,2.75,7475,2850
BANKNIFTY22JUL29200PE,07/22/2022,09:28:00,2.70,2.70,2.70,2.70,75,2850
BANKNIFTY22JUL29200PE,07/22/2022,09:29:00,2.75,2.75,2.75,2.75,75,2850
BANKNIFTY22JUL29200PE,07/22/2022,09:31:00,2.75,2.75,2.75,2.75,25,2850
BANKNIFTY22JUL29200PE,07/22/2022,09:34:00,2.70,2.70,2.65,2.65,850,6775
BANKNIFTY22JUL29200PE,07/22/2022,09:35:00,2.75,2.75,2.70,2.70,300,6450
BANKNIFTY22JUL29200PE,07/22/2022,09:38:00,2.65,2.65,2.65,2.65,50,6450
BANKNIFTY22JUL29200PE,07/22/2022,09:39:00,2.65,2.70,2.65,2.70,875,6450
BANKNIFTY22JUL29200PE,07/22/2022,09:40:00,2.70,2.70,2.70,2.70,75,6450
BANKNIFTY22JUL29200PE,07/22/2022,09:42:00,2.70,2.70,2.70,2.70,25,6475
BANKNIFTY22JUL29200PE,07/22/2022,09:49:00,2.70,2.70,2.70,2.70,25,6475
BANKNIFTY22JUL29200PE,07/22/2022,09:50:00,2.70,2.70,2.70,2.70,50,6475
