<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22OCT35000PE,07/29/2022,11:38:00,460.00,460.00,460.00,460.00,26,0
BANKNIFTY22OCT35000PE,07/29/2022,12:07:00,480.00,480.00,480.00,480.00,25,25
BANKNIFTY22OCT35000PE,07/29/2022,13:09:00,480.00,480.00,480.00,480.00,150,50
BANKNIFTY22OCT35000PE,07/29/2022,13:37:00,480.00,480.00,480.00,480.00,50,200
BANKNIFTY22OCT35000PE,07/29/2022,14:08:00,480.00,480.00,480.00,480.00,75,250
BANKNIFTY22OCT35000PE,07/29/2022,14:26:00,485.00,485.00,485.00,485.00,25,325
BANKNIFTY22OCT35000PE,07/29/2022,14:37:00,485.00,485.00,485.00,485.00,25,350
BANKNIFTY22OCT35000PE,07/29/2022,14:38:00,485.00,485.00,485.00,485.00,25,350
BANKNIFTY22OCT35000PE,07/29/2022,14:39:00,480.00,480.00,480.00,480.00,25,350
BANKNIFTY22OCT35000PE,07/29/2022,14:43:00,480.00,480.00,480.00,480.00,25,425
BANKNIFTY22OCT35000PE,07/29/2022,14:48:00,480.00,480.00,480.00,480.00,25,450
BANKNIFTY22OCT35000PE,07/29/2022,14:54:00,481.40,481.40,480.10,480.10,50,475
BANKNIFTY22OCT35000PE,07/29/2022,15:12:00,475.00,475.00,475.00,475.00,25,525
BANKNIFTY22OCT35000PE,07/29/2022,15:21:00,457.30,457.30,457.30,457.30,25,550
BANKNIFTY22OCT35000PE,07/29/2022,15:22:00,457.30,457.30,457.30,457.30,25,575
BANKNIFTY22OCT35000PE,07/29/2022,15:26:00,455.00,455.00,455.00,455.00,100,600
BANKNIFTY22OCT35000PE,07/29/2022,15:27:00,455.00,455.00,455.00,455.00,50,600
BANKNIFTY22OCT35000PE,07/29/2022,15:28:00,473.60,473.60,473.60,473.60,25,750
