<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
BANKNIFTY22DEC42000CE,07/04/2022,11:42:00,199.95,199.95,199.95,199.95,26,175
BANKNIFTY22DEC42000CE,07/04/2022,11:43:00,206.00,206.00,206.00,206.00,75,175
BANKNIFTY22DEC42000CE,07/04/2022,12:40:00,206.00,206.00,206.00,206.00,25,175
BANKNIFTY22DEC42000CE,07/05/2022,12:14:00,138.00,138.00,138.00,138.00,26,200
BANKNIFTY22DEC42000CE,07/08/2022,12:54:00,150.00,150.00,150.00,150.00,26,225
BANKNIFTY22DEC42000CE,07/11/2022,13:05:00,134.50,134.50,134.50,134.50,26,250
BANKNIFTY22DEC42000CE,07/11/2022,14:18:00,200.00,200.00,200.00,200.00,25,275
BANKNIFTY22DEC42000CE,07/12/2022,09:49:00,200.00,200.00,200.00,200.00,26,275
BANKNIFTY22DEC42000CE,07/12/2022,09:53:00,200.00,200.00,200.00,200.00,25,275
BANKNIFTY22DEC42000CE,07/13/2022,11:20:00,155.00,155.00,155.00,155.00,26,275
BANKNIFTY22DEC42000CE,07/13/2022,11:42:00,194.00,194.00,194.00,194.00,50,300
BANKNIFTY22DEC42000CE,07/14/2022,15:23:00,138.00,138.00,138.00,138.00,26,250
BANKNIFTY22DEC42000CE,07/15/2022,11:45:00,192.00,192.00,192.00,192.00,26,250
BANKNIFTY22DEC42000CE,07/18/2022,14:52:00,210.00,210.00,210.00,210.00,26,250
BANKNIFTY22DEC42000CE,07/18/2022,15:29:00,210.00,210.00,210.00,210.00,25,250
BANKNIFTY22DEC42000CE,07/20/2022,10:15:00,202.50,202.50,202.50,202.50,26,250
BANKNIFTY22DEC42000CE,07/20/2022,12:13:00,249.00,249.00,249.00,249.00,25,275
BANKNIFTY22DEC42000CE,07/20/2022,12:15:00,249.00,249.00,249.00,249.00,25,275
BANKNIFTY22DEC42000CE,07/20/2022,13:58:00,200.00,200.00,200.00,200.00,50,250
BANKNIFTY22DEC42000CE,07/20/2022,14:35:00,215.00,215.00,215.00,215.00,25,250
BANKNIFTY22DEC42000CE,07/20/2022,14:55:00,175.00,175.00,175.00,175.00,50,250
BANKNIFTY22DEC42000CE,07/20/2022,14:57:00,175.00,175.00,175.00,175.00,25,250
BANKNIFTY22DEC42000CE,07/21/2022,13:36:00,215.00,215.00,215.00,215.00,26,250
BANKNIFTY22DEC42000CE,07/22/2022,12:02:00,210.00,210.00,210.00,210.00,26,250
BANKNIFTY22DEC42000CE,07/22/2022,12:46:00,235.00,235.00,235.00,235.00,25,275
BANKNIFTY22DEC42000CE,07/22/2022,12:55:00,250.00,250.00,250.00,250.00,25,275
BANKNIFTY22DEC42000CE,07/22/2022,13:39:00,350.00,350.00,350.00,350.00,25,275
BANKNIFTY22DEC42000CE,07/22/2022,15:03:00,350.00,350.00,350.00,350.00,25,275
BANKNIFTY22DEC42000CE,07/22/2022,15:19:00,300.00,300.00,300.00,300.00,25,275
BANKNIFTY22DEC42000CE,07/25/2022,09:49:00,210.00,210.00,210.00,210.00,26,275
BANKNIFTY22DEC42000CE,07/26/2022,15:27:00,200.00,200.00,200.00,200.00,26,275
BANKNIFTY22DEC42000CE,07/26/2022,15:29:00,200.50,200.50,200.50,200.50,25,275
BANKNIFTY22DEC42000CE,07/27/2022,09:18:00,206.65,206.65,206.65,206.65,26,325
BANKNIFTY22DEC42000CE,07/27/2022,09:30:00,210.00,210.00,210.00,210.00,50,325
BANKNIFTY22DEC42000CE,07/27/2022,10:13:00,250.95,250.95,250.95,250.95,25,375
BANKNIFTY22DEC42000CE,07/27/2022,10:18:00,250.95,250.95,250.95,250.95,25,375
BANKNIFTY22DEC42000CE,07/27/2022,12:53:00,245.00,245.00,245.00,245.00,25,375
BANKNIFTY22DEC42000CE,07/27/2022,13:55:00,240.00,240.00,240.00,240.00,25,375
BANKNIFTY22DEC42000CE,07/27/2022,15:01:00,260.00,260.00,260.00,260.00,25,400
BANKNIFTY22DEC42000CE,07/27/2022,15:11:00,267.80,267.80,267.80,267.80,25,425
BANKNIFTY22DEC42000CE,07/28/2022,10:40:00,270.50,270.50,270.50,270.50,26,425
BANKNIFTY22DEC42000CE,07/28/2022,13:21:00,274.05,274.05,274.05,274.05,25,450
BANKNIFTY22DEC42000CE,07/28/2022,14:01:00,309.85,309.85,309.85,309.85,25,475
BANKNIFTY22DEC42000CE,07/28/2022,14:15:00,310.00,310.00,310.00,310.00,25,475
BANKNIFTY22DEC42000CE,07/28/2022,15:20:00,344.95,344.95,344.95,344.95,25,475
BANKNIFTY22DEC42000CE,07/29/2022,11:05:00,310.00,310.00,310.00,310.00,26,475
BANKNIFTY22DEC42000CE,07/29/2022,11:13:00,310.50,310.50,310.50,310.50,25,500
BANKNIFTY22DEC42000CE,07/29/2022,11:21:00,330.00,330.00,330.00,330.00,25,525
BANKNIFTY22DEC42000CE,07/29/2022,13:53:00,330.00,330.00,330.00,330.00,25,525
